pid,lon,lat,date,baseheading,viewheading,view_idx,path,dist_m
29853,11.35136336330605,44.50080898513114,202506,214.3,304.3,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29853_11.35136336330605_44.50080898513114_202506_baseheading214.30_viewheading304.30_2.jpg,3.6254487850314705
29854,11.351244370990731,44.50067392401854,202506,211.13,121.13,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29854_11.351244370990731_44.50067392401854_202506_baseheading211.13_viewheading121.13_4.jpg,3.150572398672381
29854,11.351244370990731,44.50067392401854,202506,211.13,301.13,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29854_11.351244370990731_44.50067392401854_202506_baseheading211.13_viewheading301.13_2.jpg,3.150572398672381
29855,11.351133148620203,44.50053216901291,202506,209.38,119.38,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29855_11.351133148620203_44.50053216901291_202506_baseheading209.38_viewheading119.38_4.jpg,3.5355749164345247
29855,11.351133148620203,44.50053216901291,202506,209.38,299.38,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29855_11.351133148620203_44.50053216901291_202506_baseheading209.38_viewheading299.38_2.jpg,3.5355749164345247
29856,11.351020365552117,44.50039168712312,202506,206.56,116.56,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29856_11.351020365552117_44.50039168712312_202506_baseheading206.56_viewheading116.56_4.jpg,3.741741677847991
29856,11.351020365552117,44.50039168712312,202506,206.56,296.56,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29856_11.351020365552117_44.50039168712312_202506_baseheading206.56_viewheading296.56_2.jpg,3.741741677847991
29857,11.350910482144043,44.50024981085883,202506,212.53,122.53,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29857_11.350910482144043_44.50024981085883_202506_baseheading212.53_viewheading122.53_4.jpg,3.6658189172639393
29857,11.350910482144043,44.50024981085883,202506,212.53,302.53,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29857_11.350910482144043_44.50024981085883_202506_baseheading212.53_viewheading302.53_2.jpg,3.6658189172639393
29858,11.350845990340668,44.500201571004055,202506,214.22,124.22,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29858_11.350845990340668_44.500201571004055_202506_baseheading214.22_viewheading124.22_4.jpg,2.2206210769333428
29858,11.350845990340668,44.500201571004055,202506,214.22,304.22,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29858_11.350845990340668_44.500201571004055_202506_baseheading214.22_viewheading304.22_2.jpg,2.2206210769333428
29863,11.348310771168485,44.49350404078699,202410,122.64,212.64,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29863_11.348310771168485_44.49350404078699_202410_baseheading122.64_viewheading212.64_2.jpg,2.9043001349887136
29863,11.348310771168485,44.49350404078699,202410,122.64,32.64,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29863_11.348310771168485_44.49350404078699_202410_baseheading122.64_viewheading32.64_4.jpg,2.9043001349887136
29864,11.34847806038071,44.493437113835746,202410,116.82,206.82,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29864_11.34847806038071_44.493437113835746_202410_baseheading116.82_viewheading206.82_2.jpg,2.642083482342767
29864,11.34847806038071,44.493437113835746,202410,116.82,26.82,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29864_11.34847806038071_44.493437113835746_202410_baseheading116.82_viewheading26.82_4.jpg,2.642083482342767
29865,11.348645349592937,44.493370186884505,202410,112.64,202.64,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29865_11.348645349592937_44.493370186884505_202410_baseheading112.64_viewheading202.64_2.jpg,2.113060506642622
29865,11.348645349592937,44.493370186884505,202410,112.64,22.64,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29865_11.348645349592937_44.493370186884505_202410_baseheading112.64_viewheading22.64_4.jpg,2.113060506642622
29866,11.348812638805162,44.49330325993326,202410,85.73,175.73,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29866_11.348812638805162_44.49330325993326_202410_baseheading85.73_viewheading175.73_2.jpg,4.67636339207594
29866,11.348812638805162,44.49330325993326,202410,85.73,355.73,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29866_11.348812638805162_44.49330325993326_202410_baseheading85.73_viewheading355.73_4.jpg,4.67636339207594
29867,11.348834851550585,44.49329437333914,202410,85.73,175.73,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29867_11.348834851550585_44.49329437333914_202410_baseheading85.73_viewheading175.73_2.jpg,4.703807240979583
29867,11.348834851550585,44.49329437333914,202410,85.73,355.73,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29867_11.348834851550585_44.49329437333914_202410_baseheading85.73_viewheading355.73_4.jpg,4.703807240979583
29868,11.348834851550585,44.49329437333914,202410,85.73,175.73,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29868_11.348834851550585_44.49329437333914_202410_baseheading85.73_viewheading175.73_2.jpg,4.703807240979583
29868,11.348834851550585,44.49329437333914,202410,85.73,355.73,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29868_11.348834851550585_44.49329437333914_202410_baseheading85.73_viewheading355.73_4.jpg,4.703807240979583
29869,11.34900191913312,44.493226895044884,202410,290.34,20.34,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29869_11.34900191913312_44.493226895044884_202410_baseheading290.34_viewheading20.34_2.jpg,1.9207308727262973
29869,11.34900191913312,44.493226895044884,202410,290.34,200.34,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29869_11.34900191913312_44.493226895044884_202410_baseheading290.34_viewheading200.34_4.jpg,1.9207308727262973
29870,11.349168986715654,44.49315941675062,202410,288.94,18.94,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29870_11.349168986715654_44.49315941675062_202410_baseheading288.94_viewheading18.94_2.jpg,2.688080418901051
29870,11.349168986715654,44.49315941675062,202410,288.94,198.94,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29870_11.349168986715654_44.49315941675062_202410_baseheading288.94_viewheading198.94_4.jpg,2.688080418901051
29871,11.349209637881252,44.4931429978184,202410,288.94,18.94,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29871_11.349209637881252_44.4931429978184_202410_baseheading288.94_viewheading18.94_2.jpg,3.030780672927021
29871,11.349209637881252,44.4931429978184,202410,288.94,198.94,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29871_11.349209637881252_44.4931429978184_202410_baseheading288.94_viewheading198.94_4.jpg,3.030780672927021
29902,11.347504003460955,44.495091954418676,202410,235.97,145.97,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29902_11.347504003460955_44.495091954418676_202410_baseheading235.97_viewheading145.97_4.jpg,2.8605250499355144
29902,11.347504003460955,44.495091954418676,202410,235.97,325.97,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29902_11.347504003460955_44.495091954418676_202410_baseheading235.97_viewheading325.97_2.jpg,2.8605250499355144
29909,11.334375813020475,44.50043123743211,202506,335.95,245.95,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29909_11.334375813020475_44.50043123743211_202506_baseheading335.95_viewheading245.95_4.jpg,0.14943301860089517
29909,11.334375813020475,44.50043123743211,202506,335.95,65.95,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29909_11.334375813020475_44.50043123743211_202506_baseheading335.95_viewheading65.95_2.jpg,0.14943301860089517
29910,11.334550718545938,44.50047372515449,202405,255.87,165.87,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29910_11.334550718545938_44.50047372515449_202405_baseheading255.87_viewheading165.87_4.jpg,0.478968735275999
29910,11.334550718545938,44.50047372515449,202405,255.87,345.87,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\29910_11.334550718545938_44.50047372515449_202405_baseheading255.87_viewheading345.87_2.jpg,0.478968735275999
30002,11.346365163073717,44.49858593535621,202506,166.11,256.11,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30002_11.346365163073717_44.49858593535621_202506_baseheading166.11_viewheading256.11_2.jpg,8.787557509700887
30002,11.346365163073717,44.49858593535621,202506,166.11,76.11,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30002_11.346365163073717_44.49858593535621_202506_baseheading166.11_viewheading76.11_4.jpg,8.787557509700887
30003,11.346196684175368,44.49864980834065,202506,116.13,206.13,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30003_11.346196684175368_44.49864980834065_202506_baseheading116.13_viewheading206.13_2.jpg,4.5644591396307055
30003,11.346196684175368,44.49864980834065,202506,116.13,26.13,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30003_11.346196684175368_44.49864980834065_202506_baseheading116.13_viewheading26.13_4.jpg,4.5644591396307055
30004,11.34602820527702,44.498713681325086,202506,115.92,205.92,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30004_11.34602820527702_44.498713681325086_202506_baseheading115.92_viewheading205.92_2.jpg,6.914291719057615
30004,11.34602820527702,44.498713681325086,202506,115.92,25.92,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30004_11.34602820527702_44.498713681325086_202506_baseheading115.92_viewheading25.92_4.jpg,6.914291719057615
30005,11.345859726378672,44.49877755430953,202506,114.61,204.61,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30005_11.345859726378672_44.49877755430953_202506_baseheading114.61_viewheading204.61_2.jpg,8.243505915994307
30005,11.345859726378672,44.49877755430953,202506,114.61,24.61,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30005_11.345859726378672_44.49877755430953_202506_baseheading114.61_viewheading24.61_4.jpg,8.243505915994307
30006,11.345687455929971,44.498828806879935,202506,105.73,15.73,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30006_11.345687455929971_44.498828806879935_202506_baseheading105.73_viewheading15.73_4.jpg,9.391565776698267
30006,11.345687455929971,44.498828806879935,202506,105.73,195.73,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30006_11.345687455929971_44.498828806879935_202506_baseheading105.73_viewheading195.73_2.jpg,9.391565776698267
30008,11.345350934653682,44.49890452909762,202506,12.3,102.3,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30008_11.345350934653682_44.49890452909762_202506_baseheading12.30_viewheading102.30_2.jpg,7.654680506592678
30008,11.345350934653682,44.49890452909762,202506,12.3,282.3,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30008_11.345350934653682_44.49890452909762_202506_baseheading12.30_viewheading282.30_4.jpg,7.654680506592678
30009,11.346557427290193,44.49897090368724,202506,195.58,105.58,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30009_11.346557427290193_44.49897090368724_202506_baseheading195.58_viewheading105.58_4.jpg,3.4550528562879657
30009,11.346557427290193,44.49897090368724,202506,195.58,285.58,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30009_11.346557427290193_44.49897090368724_202506_baseheading195.58_viewheading285.58_2.jpg,3.4550528562879657
30010,11.346384561585978,44.499021720472214,202008,289.48,19.48,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30010_11.346384561585978_44.499021720472214_202008_baseheading289.48_viewheading19.48_2.jpg,4.954685806482338
30010,11.346384561585978,44.499021720472214,202008,289.48,199.48,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30010_11.346384561585978_44.499021720472214_202008_baseheading289.48_viewheading199.48_4.jpg,4.954685806482338
30011,11.346211695881761,44.4990725372572,202008,296.91,206.91,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30011_11.346211695881761_44.4990725372572_202008_baseheading296.91_viewheading206.91_4.jpg,8.065076343686567
30011,11.346211695881761,44.4990725372572,202008,296.91,26.91,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30011_11.346211695881761_44.4990725372572_202008_baseheading296.91_viewheading26.91_2.jpg,8.065076343686567
30012,11.346039063677601,44.49912408175363,202008,297.15,207.15,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30012_11.346039063677601_44.49912408175363_202008_baseheading297.15_viewheading207.15_4.jpg,0.0
30012,11.346039063677601,44.49912408175363,202008,297.15,27.15,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30012_11.346039063677601_44.49912408175363_202008_baseheading297.15_viewheading27.15_2.jpg,0.0
30013,11.345868903771743,44.499183331257996,202008,297.38,207.38,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30013_11.345868903771743_44.499183331257996_202008_baseheading297.38_viewheading207.38_4.jpg,0.0
30013,11.345868903771743,44.499183331257996,202008,297.38,27.38,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30013_11.345868903771743_44.499183331257996_202008_baseheading297.38_viewheading27.38_2.jpg,0.0
30014,11.345698743865885,44.49924258076237,202008,295.36,205.36,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30014_11.345698743865885_44.49924258076237_202008_baseheading295.36_viewheading205.36_4.jpg,0.0
30014,11.345698743865885,44.49924258076237,202008,295.36,25.36,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30014_11.345698743865885_44.49924258076237_202008_baseheading295.36_viewheading25.36_2.jpg,0.0
30015,11.345528583960027,44.49930183026674,202203,198.35,108.35,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30015_11.345528583960027_44.49930183026674_202203_baseheading198.35_viewheading108.35_4.jpg,1.9682295115758974
30015,11.345528583960027,44.49930183026674,202203,198.35,288.35,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30015_11.345528583960027_44.49930183026674_202203_baseheading198.35_viewheading288.35_2.jpg,1.9682295115758974
30016,11.345525517023361,44.49930289817093,202203,198.35,108.35,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30016_11.345525517023361_44.49930289817093_202203_baseheading198.35_viewheading108.35_4.jpg,1.7010761894929474
30016,11.345525517023361,44.49930289817093,202203,198.35,288.35,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30016_11.345525517023361_44.49930289817093_202203_baseheading198.35_viewheading288.35_2.jpg,1.7010761894929474
30052,11.351873267554273,44.49478993629621,202008,147.26,237.26,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30052_11.351873267554273_44.49478993629621_202008_baseheading147.26_viewheading237.26_2.jpg,5.1914507696340735
30052,11.351873267554273,44.49478993629621,202008,147.26,57.26,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30052_11.351873267554273_44.49478993629621_202008_baseheading147.26_viewheading57.26_4.jpg,5.1914507696340735
30053,11.35174079248645,44.494912064318115,202008,140.88,230.88,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30053_11.35174079248645_44.494912064318115_202008_baseheading140.88_viewheading230.88_2.jpg,4.746213429291484
30053,11.35174079248645,44.494912064318115,202008,140.88,50.88,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30053_11.35174079248645_44.494912064318115_202008_baseheading140.88_viewheading50.88_4.jpg,4.746213429291484
30054,11.351608317418624,44.49503419234002,202008,142.17,232.17,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30054_11.351608317418624_44.49503419234002_202008_baseheading142.17_viewheading232.17_2.jpg,4.011928818016804
30054,11.351608317418624,44.49503419234002,202008,142.17,52.17,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30054_11.351608317418624_44.49503419234002_202008_baseheading142.17_viewheading52.17_4.jpg,4.011928818016804
30055,11.3514758423508,44.49515632036193,202008,142.52,232.52,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30055_11.3514758423508_44.49515632036193_202008_baseheading142.52_viewheading232.52_2.jpg,4.361191407449641
30055,11.3514758423508,44.49515632036193,202008,142.52,52.52,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30055_11.3514758423508_44.49515632036193_202008_baseheading142.52_viewheading52.52_4.jpg,4.361191407449641
30056,11.351343946564763,44.4952790681907,202008,142.49,232.49,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30056_11.351343946564763_44.4952790681907_202008_baseheading142.49_viewheading232.49_2.jpg,4.219268153564001
30056,11.351343946564763,44.4952790681907,202008,142.49,52.49,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30056_11.351343946564763_44.4952790681907_202008_baseheading142.49_viewheading52.49_4.jpg,4.219268153564001
30057,11.351213153026317,44.49540299537751,202008,141.76,231.76,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30057_11.351213153026317_44.49540299537751_202008_baseheading141.76_viewheading231.76_2.jpg,3.810956814064096
30057,11.351213153026317,44.49540299537751,202008,141.76,51.76,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30057_11.351213153026317_44.49540299537751_202008_baseheading141.76_viewheading51.76_4.jpg,3.810956814064096
30058,11.351082359487872,44.49552692256432,202008,142.61,232.61,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30058_11.351082359487872_44.49552692256432_202008_baseheading142.61_viewheading232.61_2.jpg,4.056466477261044
30058,11.351082359487872,44.49552692256432,202008,142.61,52.61,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30058_11.351082359487872_44.49552692256432_202008_baseheading142.61_viewheading52.61_4.jpg,4.056466477261044
30059,11.350951565949428,44.49565084975114,202008,142.49,232.49,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30059_11.350951565949428_44.49565084975114_202008_baseheading142.49_viewheading232.49_2.jpg,3.951901269370355
30059,11.350951565949428,44.49565084975114,202008,142.49,52.49,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30059_11.350951565949428_44.49565084975114_202008_baseheading142.49_viewheading52.49_4.jpg,3.951901269370355
30060,11.350820772410984,44.49577477693794,202008,143.39,233.39,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30060_11.350820772410984_44.49577477693794_202008_baseheading143.39_viewheading233.39_2.jpg,4.091713044877576
30060,11.350820772410984,44.49577477693794,202008,143.39,53.39,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30060_11.350820772410984_44.49577477693794_202008_baseheading143.39_viewheading53.39_4.jpg,4.091713044877576
30061,11.350694876446903,44.49590338039413,202410,137.03,227.03,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30061_11.350694876446903_44.49590338039413_202410_baseheading137.03_viewheading227.03_2.jpg,3.809517484231107
30061,11.350694876446903,44.49590338039413,202410,137.03,47.03,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30061_11.350694876446903_44.49590338039413_202410_baseheading137.03_viewheading47.03_4.jpg,3.809517484231107
30062,11.350566566146211,44.49602987211854,202410,202.24,112.24,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30062_11.350566566146211_44.49602987211854_202410_baseheading202.24_viewheading112.24_4.jpg,1.8003584124561756
30062,11.350566566146211,44.49602987211854,202410,202.24,292.24,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30062_11.350566566146211_44.49602987211854_202410_baseheading202.24_viewheading292.24_2.jpg,1.8003584124561756
30063,11.350563132727505,44.49603329609738,202410,46.31,136.31,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30063_11.350563132727505_44.49603329609738_202410_baseheading46.31_viewheading136.31_2.jpg,2.263905272145679
30063,11.350563132727505,44.49603329609738,202410,46.31,316.31,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30063_11.350563132727505_44.49603329609738_202410_baseheading46.31_viewheading316.31_4.jpg,2.263905272145679
30118,11.350347058108317,44.48995041284438,202410,313.07,223.07,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30118_11.350347058108317_44.48995041284438_202410_baseheading313.07_viewheading223.07_4.jpg,4.61912836396507
30118,11.350347058108317,44.48995041284438,202410,313.07,43.07,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30118_11.350347058108317_44.48995041284438_202410_baseheading313.07_viewheading43.07_2.jpg,4.61912836396507
30119,11.350459015994211,44.490091564216456,202410,207.81,117.81,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30119_11.350459015994211_44.490091564216456_202410_baseheading207.81_viewheading117.81_4.jpg,3.6069771631016443
30119,11.350459015994211,44.490091564216456,202410,207.81,297.81,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30119_11.350459015994211_44.490091564216456_202410_baseheading207.81_viewheading297.81_2.jpg,3.6069771631016443
30120,11.350568491491615,44.490234669650704,202410,192.38,102.38,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30120_11.350568491491615_44.490234669650704_202410_baseheading192.38_viewheading102.38_4.jpg,3.4756203911453682
30120,11.350568491491615,44.490234669650704,202410,192.38,282.38,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30120_11.350568491491615_44.490234669650704_202410_baseheading192.38_viewheading282.38_2.jpg,3.4756203911453682
30121,11.350670402415835,44.49038323025611,202410,201.16,111.16,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30121_11.350670402415835_44.49038323025611_202410_baseheading201.16_viewheading111.16_4.jpg,3.232551682975171
30121,11.350670402415835,44.49038323025611,202410,201.16,291.16,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30121_11.350670402415835_44.49038323025611_202410_baseheading201.16_viewheading291.16_2.jpg,3.232551682975171
30122,11.350768120796861,44.49053461062253,202410,198.92,108.92,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30122_11.350768120796861_44.49053461062253_202410_baseheading198.92_viewheading108.92_4.jpg,3.4251788484589745
30122,11.350768120796861,44.49053461062253,202410,198.92,288.92,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30122_11.350768120796861_44.49053461062253_202410_baseheading198.92_viewheading288.92_2.jpg,3.4251788484589745
30123,11.350858784996593,44.490675063008595,202410,201.56,111.56,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30123_11.350858784996593_44.490675063008595_202410_baseheading201.56_viewheading111.56_4.jpg,4.115480046037085
30123,11.350858784996593,44.490675063008595,202410,201.56,291.56,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30123_11.350858784996593_44.490675063008595_202410_baseheading201.56_viewheading291.56_2.jpg,4.115480046037085
30124,11.341129730872064,44.49568518741289,202008,95.13,185.13,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30124_11.341129730872064_44.49568518741289_202008_baseheading95.13_viewheading185.13_2.jpg,1.5219819861831798
30124,11.341129730872064,44.49568518741289,202008,95.13,5.13,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30124_11.341129730872064_44.49568518741289_202008_baseheading95.13_viewheading5.13_4.jpg,1.5219819861831798
30125,11.34116537371115,44.49586180701925,202008,10.01,100.01,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30125_11.34116537371115_44.49586180701925_202008_baseheading10.01_viewheading100.01_2.jpg,5.261699758547374
30125,11.34116537371115,44.49586180701925,202008,10.01,280.01,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30125_11.34116537371115_44.49586180701925_202008_baseheading10.01_viewheading280.01_4.jpg,5.261699758547374
30126,11.341244081158012,44.49598670114083,202008,23.52,113.52,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30126_11.341244081158012_44.49598670114083_202008_baseheading23.52_viewheading113.52_2.jpg,5.301269181051177
30126,11.341244081158012,44.49598670114083,202008,23.52,293.52,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30126_11.341244081158012_44.49598670114083_202008_baseheading23.52_viewheading293.52_4.jpg,5.301269181051177
30130,11.341620860872242,44.49645947403509,202008,17.08,107.08,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30130_11.341620860872242_44.49645947403509_202008_baseheading17.08_viewheading107.08_2.jpg,3.1993521822406334
30130,11.341620860872242,44.49645947403509,202008,17.08,287.08,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30130_11.341620860872242_44.49645947403509_202008_baseheading17.08_viewheading287.08_4.jpg,3.1993521822406334
30131,11.341613184417765,44.49661841799836,202008,218.15,128.15,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30131_11.341613184417765_44.49661841799836_202008_baseheading218.15_viewheading128.15_4.jpg,5.822896011188889
30131,11.341613184417765,44.49661841799836,202008,218.15,308.15,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30131_11.341613184417765_44.49661841799836_202008_baseheading218.15_viewheading308.15_2.jpg,5.822896011188889
30155,11.34620961378068,44.50076833235163,202506,54.7,144.7,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30155_11.34620961378068_44.50076833235163_202506_baseheading54.70_viewheading144.70_2.jpg,4.05686829419999
30155,11.34620961378068,44.50076833235163,202506,54.7,324.7,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30155_11.34620961378068_44.50076833235163_202506_baseheading54.70_viewheading324.70_4.jpg,4.05686829419999
30156,11.346131772459934,44.50060583427129,202506,17.59,107.59,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30156_11.346131772459934_44.50060583427129_202506_baseheading17.59_viewheading107.59_2.jpg,3.241162148555187
30156,11.346131772459934,44.50060583427129,202506,17.59,287.59,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30156_11.346131772459934_44.50060583427129_202506_baseheading17.59_viewheading287.59_4.jpg,3.241162148555187
30157,11.346054654266277,44.5004429928617,202506,20.14,110.14,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30157_11.346054654266277_44.5004429928617_202506_baseheading20.14_viewheading110.14_2.jpg,3.1887449954002482
30157,11.346054654266277,44.5004429928617,202506,20.14,290.14,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30157_11.346054654266277_44.5004429928617_202506_baseheading20.14_viewheading290.14_4.jpg,3.1887449954002482
30158,11.346027388032445,44.50038504777346,202506,18.49,108.49,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30158_11.346027388032445_44.50038504777346_202506_baseheading18.49_viewheading108.49_2.jpg,3.1569088287538625
30158,11.346027388032445,44.50038504777346,202506,18.49,288.49,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30158_11.346027388032445_44.50038504777346_202506_baseheading18.49_viewheading288.49_4.jpg,3.1569088287538625
30247,11.344547568915976,44.49583920886308,202506,120.19,210.19,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30247_11.344547568915976_44.49583920886308_202506_baseheading120.19_viewheading210.19_2.jpg,3.3962972064010644
30247,11.344547568915976,44.49583920886308,202506,120.19,30.19,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30247_11.344547568915976_44.49583920886308_202506_baseheading120.19_viewheading30.19_4.jpg,3.3962972064010644
30248,11.344543103600726,44.49583727167252,202506,120.19,210.19,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\30248_11.344543103600726_44.49583727167252_202506_baseheading120.19_viewheading210.19_2.jpg,3.0972309747981264
