path,pid,y,src,cv_proba
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\159183_103.85122355593856_1.3015718928687638_202402_baseheading239.70_viewheading329.70_2.jpg,159183,0,hdb_linkway,0.3044651684250516
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\111161_103.86002559726985_1.3113756040650297_202406_baseheading63.74_viewheading63.74_1.jpg,111161,0,hdb_linkway,0.3085565548263801
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\162966_103.85890550120995_1.3115554641131009_202406_baseheading311.31_viewheading221.31_4.jpg,162966,0,hdb_linkway,0.2791666251605002
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\101059_103.85221536593073_1.3146864600732024_202402_baseheading319.54_viewheading139.54_3.jpg,101059,0,hdb_linkway,0.5430130380710976
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\8965_103.85670161171497_1.2976927235842888_202403_baseheading196.18_viewheading196.18_1.jpg,8965,0,hdb_linkway,0.6009250606942813
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\22965_103.86356246735922_1.3221193747074087_202406_baseheading72.55_viewheading342.55_4.jpg,22965,0,hdb_linkway,0.3779204015919983
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\111495_103.86065055981197_1.3111436069552562_202406_baseheading238.07_viewheading148.07_4.jpg,111495,0,hdb_linkway,0.5838924587692539
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\57654_103.85717668036635_1.314977806813515_202305_baseheading136.19_viewheading226.19_2.jpg,57654,0,hdb_linkway,0.2871164204564781
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\131630_103.89978817848117_1.3130725915552812_202406_baseheading180.19_viewheading180.19_1.jpg,131630,0,hdb_linkway,0.5082868581166572
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\123263_103.8439484995773_1.2814195077132047_202212_baseheading182.43_viewheading272.43_2.jpg,123263,0,hdb_linkway,0.3671681727444972
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\123262_103.84379153725887_1.2815079821601552_202212_baseheading91.52_viewheading271.52_3.jpg,123262,0,hdb_linkway,0.3312612033587617
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\101940_103.88123789453077_1.312737207525647_202406_baseheading338.06_viewheading68.06_2.jpg,101940,0,hdb_linkway,0.2166361782299557
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\91983_103.85973251999393_1.3120630348739895_202406_baseheading223.70_viewheading313.70_2.jpg,91983,0,hdb_linkway,0.5636545904903932
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\25236_103.88968419467446_1.3142346319431024_202406_baseheading350.80_viewheading260.80_4.jpg,25236,0,hdb_linkway,0.42459595689590396
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\166134_103.85252818672318_1.299978756200972_202403_baseheading26.85_viewheading116.85_2.jpg,166134,0,hdb_linkway,0.1604300794318123
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\9890_103.85136528988929_1.3014595490460288_202403_baseheading305.84_viewheading215.84_4.jpg,9890,0,hdb_linkway,0.21242665884263412
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\33758_103.85927950709448_1.3157073517555025_202301_baseheading220.05_viewheading130.05_4.jpg,33758,0,hdb_linkway,0.21439470612959888
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\134861_103.83952636054914_1.304706951268119_202406_baseheading177.24_viewheading177.24_1.jpg,134861,0,hdb_linkway,0.1579688001391124
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\14116_103.85351881184943_1.3107048463143576_202402_baseheading317.35_viewheading317.35_1.jpg,14116,0,hdb_linkway,0.6690221301464739
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\11938_103.79450239506522_1.3117117374147134_200910_baseheading304.47_viewheading214.47_4.jpg,11938,0,hdb_linkway,0.4200265615057429
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\56501_103.85710057358581_1.315154412245221_202406_baseheading226.16_viewheading316.16_2.jpg,56501,0,hdb_linkway,0.379796469657904
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\165528_103.84143665484461_1.3014471842057938_202406_baseheading195.39_viewheading105.39_4.jpg,165528,0,hdb_linkway,0.2369384542324918
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\101384_103.85309003545962_1.323542350314718_202402_baseheading42.51_viewheading312.51_4.jpg,101384,0,hdb_linkway,0.24165163920108254
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\31897_103.86329074719647_1.3227457969666876_202210_baseheading324.35_viewheading234.35_4.jpg,31897,0,hdb_linkway,0.19936058346875524
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\153043_103.83886872276412_1.2983147713585965_202402_baseheading39.20_viewheading39.20_1.jpg,153043,0,hdb_linkway,0.24442628809936767
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\96450_103.884645674948_1.313864163464027_202406_baseheading189.58_viewheading99.58_4.jpg,96450,0,hdb_linkway,0.5691766541360993
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\117518_103.88968487663332_1.3142297695623915_202406_baseheading350.80_viewheading170.80_3.jpg,117518,0,hdb_linkway,0.38529810829590827
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\46054_103.86049626392662_1.3032100325226332_202406_baseheading149.68_viewheading149.68_1.jpg,46054,0,hdb_linkway,0.6068508673052518
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\8357_103.85412372810723_1.31419280669384_202406_baseheading155.76_viewheading335.76_3.jpg,8357,0,hdb_linkway,0.3374506607327872
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\59793_103.85325702772836_1.3109748684418525_202402_baseheading312.11_viewheading222.11_4.jpg,59793,0,hdb_linkway,0.2947021894824893
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\139765_103.86703192354362_1.3279303968813934_202406_baseheading306.95_viewheading306.95_1.jpg,139765,0,hdb_linkway,0.5045691007955139
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\90310_103.88246212919306_1.3131577207819325_202406_baseheading258.43_viewheading168.43_4.jpg,90310,0,hdb_linkway,0.35629574815681003
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\31897_103.86329074719647_1.3227457969666876_202210_baseheading324.35_viewheading324.35_1.jpg,31897,0,hdb_linkway,0.26873790253973645
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\161420_103.82809155972687_1.2891120450562188_202402_baseheading201.94_viewheading111.94_4.jpg,161420,0,hdb_linkway,0.47266588199965515
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\161090_103.85777120635886_1.3144920205715633_202406_baseheading128.13_viewheading128.13_1.jpg,161090,0,hdb_linkway,0.5665966898333403
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\135831_103.83958944030694_1.3042472298496457_202406_baseheading179.35_viewheading179.35_1.jpg,135831,0,hdb_linkway,0.3286328143349834
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\27741_103.86082109588185_1.302686042031971_202406_baseheading148.58_viewheading238.58_2.jpg,27741,0,hdb_linkway,0.34529211756574835
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\104691_103.8549552287844_1.296671102528286_202403_baseheading307.88_viewheading307.88_1.jpg,104691,0,hdb_linkway,0.7574501515237618
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\124524_103.86073701797238_1.3131296976389502_202406_baseheading269.68_viewheading89.68_3.jpg,124524,0,hdb_linkway,0.20485479628523579
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\135832_103.83956494613706_1.3044257373647619_202406_baseheading170.43_viewheading80.43_4.jpg,135832,0,hdb_linkway,0.1925778617018377
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\27740_103.860726202689_1.3028392091932106_202406_baseheading150.59_viewheading240.59_2.jpg,27740,0,hdb_linkway,0.3285037904331671
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\137933_103.85119396378045_1.2925449858849656_202403_baseheading299.28_viewheading299.28_1.jpg,137933,0,hdb_linkway,0.18356554282771229
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\104693_103.85523799886047_1.2964477179419736_202403_baseheading308.31_viewheading128.31_3.jpg,104693,0,hdb_linkway,0.7939720598955954
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\101941_103.88124946354321_1.3125573991407453_202406_baseheading358.12_viewheading88.12_2.jpg,101941,0,hdb_linkway,0.36686365286813477
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\21729_103.88970696248553_1.3142399160579454_202406_baseheading350.80_viewheading260.80_4.jpg,21729,0,hdb_linkway,0.4271465928229012
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\166134_103.85252818672318_1.299978756200972_202403_baseheading26.85_viewheading206.85_3.jpg,166134,0,hdb_linkway,0.16196513987977457
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\111159_103.86024591960535_1.3116213347410672_202406_baseheading42.77_viewheading312.77_4.jpg,111159,0,hdb_linkway,0.645433104153939
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\94111_103.85441354178263_1.2962705949541289_202406_baseheading131.68_viewheading221.68_2.jpg,94111,0,hdb_linkway,0.22162050362047608
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\77885_103.85843472441682_1.3129074949309532_202406_baseheading36.66_viewheading216.66_3.jpg,77885,0,hdb_linkway,0.21930997823661214
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\147198_103.82992609854212_1.3817109334591449_202103_baseheading62.29_viewheading152.29_2.jpg,147198,0,hdb_linkway,0.42952995814416917
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\14124_103.8536699068339_1.315215164470513_202402_baseheading155.35_viewheading245.35_2.jpg,14124,0,hdb_linkway,0.1835940607700048
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\134865_103.83944077966993_1.3054225728653197_202406_baseheading355.51_viewheading175.51_3.jpg,134865,0,hdb_linkway,0.42030063450670735
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\110388_103.8811442846259_1.3125428183842087_202406_baseheading358.12_viewheading178.12_3.jpg,110388,0,hdb_linkway,0.22851632174281197
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\90310_103.88246212919306_1.3131577207819325_202406_baseheading258.43_viewheading78.43_3.jpg,90310,0,hdb_linkway,0.24923106016022856
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\161996_103.8308394456979_1.2942798144750545_202406_baseheading336.92_viewheading156.92_3.jpg,161996,0,hdb_linkway,0.2305472853084283
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\113601_103.85519874404613_1.2956448636988105_202406_baseheading123.56_viewheading123.56_1.jpg,113601,0,hdb_linkway,0.27542145710190075
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\139093_103.90648599687961_1.3069853635826711_202406_baseheading57.42_viewheading327.42_4.jpg,139093,0,hdb_linkway,0.43403566012473316
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\165496_103.84158845587847_1.3012088346442525_202406_baseheading294.04_viewheading114.04_3.jpg,165496,0,hdb_linkway,0.4878450635887332
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\28727_103.8846665611003_1.31396523298186_202406_baseheading192.70_viewheading102.70_4.jpg,28727,0,hdb_linkway,0.3624933255159191
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\129609_103.8558637815527_1.2959533486478205_202403_baseheading344.83_viewheading74.83_2.jpg,129609,0,hdb_linkway,0.5054643919347624
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\3901_103.85155042855486_1.2971687478414216_202406_baseheading40.51_viewheading310.51_4.jpg,3901,0,hdb_linkway,0.4788129504429704
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\101381_103.85343952687224_1.3239547091735635_202402_baseheading33.44_viewheading303.44_4.jpg,101381,0,hdb_linkway,0.3911226470911682
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\44687_103.85378213740937_1.3239000473769265_202406_baseheading312.90_viewheading132.90_3.jpg,44687,0,hdb_linkway,0.3115846136546776
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\56497_103.85760038806824_1.3156707333275952_202406_baseheading219.73_viewheading219.73_1.jpg,56497,0,hdb_linkway,0.2808869668909845
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\117215_103.85463510596496_1.2960940301164454_202406_baseheading128.48_viewheading308.48_3.jpg,117215,0,hdb_linkway,0.7119714923128508
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\94836_103.8537731120508_1.3149691707063644_202406_baseheading20.03_viewheading20.03_1.jpg,94836,0,hdb_linkway,0.19952769751736196
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\6277_103.85576926676326_1.298679127229312_202406_baseheading216.87_viewheading36.87_3.jpg,6277,0,hdb_linkway,0.21181037457459753
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\22793_103.8417874647002_1.2944393524165763_202402_baseheading261.40_viewheading81.40_3.jpg,22793,0,hdb_linkway,0.3673892742424682
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\101941_103.88124946354321_1.3125573991407453_202406_baseheading358.12_viewheading358.12_1.jpg,101941,0,hdb_linkway,0.38846933393608185
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\46054_103.86049626392662_1.3032100325226332_202406_baseheading149.68_viewheading329.68_3.jpg,46054,0,hdb_linkway,0.40316864916105777
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\35671_103.85731222267265_1.3148401965225573_202305_baseheading133.66_viewheading43.66_4.jpg,35671,0,hdb_linkway,0.22619416819026356
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\46050_103.86011230085766_1.3038199548301055_202406_baseheading236.63_viewheading146.63_4.jpg,46050,0,hdb_linkway,0.4855309728921857
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\14126_103.853811552497_1.3148838349944825_202406_baseheading165.99_viewheading165.99_1.jpg,14126,0,hdb_linkway,0.2059987357477679
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\104695_103.85552076893653_1.2962243333556611_202403_baseheading305.62_viewheading125.62_3.jpg,104695,0,hdb_linkway,0.729486704596152
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\123469_103.88515488752282_1.3332123174199155_202403_baseheading167.64_viewheading347.64_3.jpg,123469,0,hdb_linkway,0.3648568277290241
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\31897_103.86329074719647_1.3227457969666876_202210_baseheading324.35_viewheading54.35_2.jpg,31897,0,hdb_linkway,0.23182905958333297
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\113847_103.85137771309553_1.366114958498496_202408_baseheading150.41_viewheading240.41_2.jpg,113847,0,open,0.12009841408019863
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\23995_103.6296755847251_1.312572962304163_202407_baseheading200.44_viewheading290.44_2.jpg,23995,0,open,0.10833239560975468
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\146613_103.90321808378847_1.3188557897631314_202503_baseheading78.56_viewheading348.56_4.jpg,146613,0,open,0.1764642617360601
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\74662_103.91275529191059_1.3100398921293228_200901_baseheading78.82_viewheading348.82_4.jpg,74662,0,open,0.12807182598902592
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\99289_103.95171310007443_1.3538853083065188_202407_baseheading330.68_viewheading240.68_4.jpg,99289,0,open,0.07772139633428712
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\117924_103.64512224684071_1.324767388712869_202108_baseheading346.05_viewheading76.05_2.jpg,117924,0,open,0.09890498323493335
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\23422_103.81802400673607_1.306642802344536_202406_baseheading260.28_viewheading170.28_4.jpg,23422,0,open,0.10637028142389611
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\151049_103.74712929856624_1.3363824504320045_202503_baseheading268.92_viewheading178.92_4.jpg,151049,0,open,0.08118961469161882
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\163673_103.81142796943189_1.2898145537890684_202406_baseheading62.52_viewheading152.52_2.jpg,163673,0,open,0.1302439535741271
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\9159_103.83745648834146_1.4565885785890138_202203_baseheading131.56_viewheading41.56_4.jpg,9159,0,open,0.10589176310396385
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\70363_103.719342645383_1.3247188352588517_202503_baseheading348.49_viewheading78.49_2.jpg,70363,0,open,0.10789410800701088
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\120069_103.85590463484542_1.2742553377516537_202402_baseheading33.48_viewheading123.48_2.jpg,120069,0,open,0.10253867035891273
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\98633_103.83700470776803_1.2929029990908438_202402_baseheading166.46_viewheading76.46_4.jpg,98633,0,open,0.08260841285635018
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\89979_103.89350842405784_1.3019574439721997_202008_baseheading341.64_viewheading251.64_4.jpg,89979,0,open,0.09887100654912
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\148811_103.74344964818818_1.3208686354070103_202503_baseheading189.31_viewheading279.31_2.jpg,148811,0,open,0.12606297763343818
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\34104_103.77939554420128_1.366750734762411_202407_baseheading350.88_viewheading260.88_4.jpg,34104,0,open,0.08164305070289032
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\40513_103.87914756765933_1.3859275617756284_202408_baseheading59.43_viewheading329.43_4.jpg,40513,0,open,0.25413729984086963
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\39022_103.74793137583502_1.349559479289139_202407_baseheading342.49_viewheading72.49_2.jpg,39022,0,open,0.09751436045257231
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\22302_103.80683463297044_1.297423460561268_202503_baseheading301.96_viewheading31.96_2.jpg,22302,0,open,0.09278487569577334
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\115039_103.7721123733172_1.3137606152012526_202503_baseheading182.51_viewheading272.51_2.jpg,115039,0,open,0.13259596236997412
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\2227_103.83575574518686_1.3551041931262169_202104_baseheading210.59_viewheading120.59_4.jpg,2227,0,open,0.26166336991340183
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\108015_103.9088213456655_1.3113152516102229_202503_baseheading258.82_viewheading348.82_2.jpg,108015,0,open,0.20765917657417093
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\156501_103.74297126854589_1.387806008396501_202407_baseheading49.97_viewheading139.97_2.jpg,156501,0,open,0.07174983210253202
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\86204_103.88291498628888_1.3030195720538655_202406_baseheading47.31_viewheading137.31_2.jpg,86204,0,open,0.2191233887795267
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\146452_103.92619364210198_1.3502339013867757_202407_baseheading208.90_viewheading118.90_4.jpg,146452,0,open,0.147035150856811
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\38370_103.77136419439765_1.3713462949385242_202205_baseheading32.64_viewheading122.64_2.jpg,38370,0,open,0.2548424824244692
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\6606_103.92869681339138_1.3588048243225226_202407_baseheading118.53_viewheading208.53_2.jpg,6606,0,open,0.06811634851366312
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\82604_103.79257485056692_1.2888205081143975_202503_baseheading40.31_viewheading130.31_2.jpg,82604,0,open,0.07045133761145247
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\151385_103.74542679115281_1.343523448534531_202503_baseheading304.07_viewheading34.07_2.jpg,151385,0,open,0.08872599541548486
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\152027_103.62733922832659_1.2709962156395862_202407_baseheading186.12_viewheading276.12_2.jpg,152027,0,open,0.1601802459702267
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\98899_103.63684419578806_1.306966990764017_202407_baseheading22.46_viewheading112.46_2.jpg,98899,0,open,0.08236134663030588
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\86405_103.79421357778985_1.428870945643405_202408_baseheading356.35_viewheading86.35_2.jpg,86405,0,open,0.12767846372605923
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\120231_103.77442702624133_1.390471473794914_202407_baseheading352.57_viewheading82.57_2.jpg,120231,0,open,0.08294202652423915
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\89339_103.81948122647741_1.3138646550731021_202205_baseheading55.00_viewheading325.00_4.jpg,89339,0,open,0.2183456581058451
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\53522_103.87718129569994_1.4176768515158533_202407_baseheading36.56_viewheading126.56_2.jpg,53522,0,open,0.09686064127699964
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\163650_103.81627148186807_1.2864769684250055_202402_baseheading151.54_viewheading241.54_2.jpg,163650,0,open,0.1093706689608917
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\99387_103.97729310386427_1.3273337286526605_202407_baseheading234.52_viewheading324.52_2.jpg,99387,0,open,0.08189492287705656
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\69560_103.90625118737383_1.3221993144321276_202406_baseheading344.54_viewheading254.54_4.jpg,69560,0,open,0.20276425031303108
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\58715_103.75485621115888_1.3781644786863807_202407_baseheading83.28_viewheading173.28_2.jpg,58715,0,open,0.11594831516033163
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\81834_103.84878648841409_1.423558371199999_202408_baseheading86.97_viewheading176.97_2.jpg,81834,0,open,0.07998625277800987
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\37908_103.88303634020663_1.3771274340940325_202408_baseheading88.52_viewheading178.52_2.jpg,37908,0,open,0.10211692918718768
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\66981_103.82600032366152_1.3161386441537057_202408_baseheading351.92_viewheading261.92_4.jpg,66981,0,open,0.10801550683860607
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\48672_103.77382106269665_1.3705411171742035_202407_baseheading234.09_viewheading324.09_2.jpg,48672,0,open,0.22854995874482184
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\93036_103.84973066518653_1.3248004924501418_202402_baseheading36.96_viewheading126.96_2.jpg,93036,0,open,0.2523004881879821
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\64537_103.70262808889854_1.3377101836365397_202407_baseheading75.70_viewheading345.70_4.jpg,64537,0,open,0.07945489062454084
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\117858_103.82504898369824_1.3570883762052066_202408_baseheading246.07_viewheading156.07_4.jpg,117858,0,open,0.16547600676546093
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\73520_103.82234109953643_1.3091618532246487_202110_baseheading305.79_viewheading35.79_2.jpg,73520,0,open,0.0904646597122789
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\12588_103.74618660798613_1.3563955425284742_202407_baseheading269.78_viewheading179.78_4.jpg,12588,0,open,0.11825096310692816
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\152080_103.62950927115243_1.270946265449253_202407_baseheading5.64_viewheading275.64_4.jpg,152080,0,open,0.10464655637434912
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\107446_103.86567901081051_1.3572779348039126_202408_baseheading7.42_viewheading97.42_2.jpg,107446,0,open,0.22395043141158785
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\99037_103.80648694496695_1.3235330549314457_202408_baseheading109.80_viewheading199.80_2.jpg,99037,0,open,0.18091591138503543
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\64030_103.69800299099462_1.3096044461381047_202406_baseheading219.32_viewheading129.32_4.jpg,64030,0,open,0.20120750346935312
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\19907_103.95443920953014_1.353771419450526_202407_baseheading270.18_viewheading180.18_4.jpg,19907,0,open,0.10123098013824501
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\18858_103.6861075814603_1.3247962654546723_202404_baseheading7.94_viewheading277.94_4.jpg,18858,0,open,0.08675069496416524
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\106223_103.87491142765573_1.329489239781625_202406_baseheading154.77_viewheading244.77_2.jpg,106223,0,open,0.12523037807030896
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\147743_103.7348014328112_1.3524475992536515_202407_baseheading48.71_viewheading138.71_2.jpg,147743,0,open,0.16239904156153964
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\21026_103.8950351203773_1.3196788145946483_202406_baseheading258.31_viewheading168.31_4.jpg,21026,0,open,0.08674223880435275
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\12389_103.71433241769553_1.4411643705127104_202407_baseheading55.49_viewheading325.49_4.jpg,12389,0,open,0.14542716027729272
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\11626_103.81445307412835_1.328614294806185_202408_baseheading28.76_viewheading298.76_4.jpg,11626,0,open,0.15333773868742365
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\25995_103.93817002176813_1.320336377510704_202503_baseheading260.12_viewheading170.12_4.jpg,25995,0,open,0.12789394193181142
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\102645_103.89497874914538_1.3819489278343642_202503_baseheading186.94_viewheading96.94_4.jpg,102645,0,open,0.09515551476481376
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\68798_103.71184279753916_1.4443074028905079_202407_baseheading325.32_viewheading55.32_2.jpg,68798,0,open,0.06764895994457994
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\119192_103.97999107395692_1.3911451153893784_202407_baseheading211.84_viewheading121.84_4.jpg,119192,0,open,0.10477718483874056
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\128872_103.7430082699169_1.3980278972657083_202305_baseheading202.44_viewheading112.44_4.jpg,128872,0,open,0.07646758985543987
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\126785_103.83281845658642_1.374955812050613_202408_baseheading91.11_viewheading1.11_4.jpg,126785,0,open,0.17650540026881895
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\101197_103.82968746527901_1.430723995024453_202408_baseheading356.95_viewheading266.95_4.jpg,101197,0,open,0.10558570387493062
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\8726_103.70989473297323_1.3313009862585585_202405_baseheading170.82_viewheading260.82_2.jpg,8726,0,open,0.13691658175694144
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\23553_103.85048858848447_1.3676821027790722_202408_baseheading329.81_viewheading239.81_4.jpg,23553,0,open,0.07413164173804257
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\32850_103.83663400669279_1.458103780342837_202408_baseheading120.79_viewheading210.79_2.jpg,32850,0,open,0.11967443115096643
