filename,split,col_off,row_off,width,height,transform_a,transform_b,transform_c,transform_d,transform_e,transform_f,xmin,ymin,xmax,ymax,crs
tile_x49280_y28672.png,val,49280,28672,1024,1024,0.3,0.0,17451.537999997272,0.0,-0.3,41654.620999663624,17451.537999997272,41347.42099966362,17758.73799999727,41654.620999663624,EPSG:3414
tile_x50176_y28672.png,val,50176,28672,1024,1024,0.3,0.0,17720.33799999727,0.0,-0.3,41654.620999663624,17720.33799999727,41347.42099966362,18027.537999997272,41654.620999663624,EPSG:3414
tile_x51072_y28672.png,val,51072,28672,1024,1024,0.3,0.0,17989.13799999727,0.0,-0.3,41654.620999663624,17989.13799999727,41347.42099966362,18296.33799999727,41654.620999663624,EPSG:3414
tile_x52864_y28672.png,train,52864,28672,1024,1024,0.3,0.0,18526.73799999727,0.0,-0.3,41654.620999663624,18526.73799999727,41347.42099966362,18833.937999997273,41654.620999663624,EPSG:3414
tile_x54656_y28672.png,train,54656,28672,1024,1024,0.3,0.0,19064.33799999727,0.0,-0.3,41654.620999663624,19064.33799999727,41347.42099966362,19371.537999997272,41654.620999663624,EPSG:3414
tile_x85120_y28672.png,val,85120,28672,1024,1024,0.3,0.0,28203.537999997272,0.0,-0.3,41654.620999663624,28203.537999997272,41347.42099966362,28510.737999997273,41654.620999663624,EPSG:3414
tile_x96768_y28672.png,val,96768,28672,1024,1024,0.3,0.0,31697.93799999727,0.0,-0.3,41654.620999663624,31697.93799999727,41347.42099966362,32005.13799999727,41654.620999663624,EPSG:3414
tile_x97664_y28672.png,val,97664,28672,1024,1024,0.3,0.0,31966.737999997273,0.0,-0.3,41654.620999663624,31966.737999997273,41347.42099966362,32273.93799999727,41654.620999663624,EPSG:3414
tile_x99456_y28672.png,val,99456,28672,1024,1024,0.3,0.0,32504.33799999727,0.0,-0.3,41654.620999663624,32504.33799999727,41347.42099966362,32811.53799999727,41654.620999663624,EPSG:3414
tile_x100352_y28672.png,val,100352,28672,1024,1024,0.3,0.0,32773.13799999727,0.0,-0.3,41654.620999663624,32773.13799999727,41347.42099966362,33080.33799999727,41654.620999663624,EPSG:3414
tile_x101248_y28672.png,val,101248,28672,1024,1024,0.3,0.0,33041.93799999727,0.0,-0.3,41654.620999663624,33041.93799999727,41347.42099966362,33349.13799999727,41654.620999663624,EPSG:3414
tile_x103040_y28672.png,train,103040,28672,1024,1024,0.3,0.0,33579.53799999727,0.0,-0.3,41654.620999663624,33579.53799999727,41347.42099966362,33886.73799999727,41654.620999663624,EPSG:3414
tile_x103936_y28672.png,train,103936,28672,1024,1024,0.3,0.0,33848.33799999727,0.0,-0.3,41654.620999663624,33848.33799999727,41347.42099966362,34155.53799999727,41654.620999663624,EPSG:3414
tile_x104832_y28672.png,train,104832,28672,1024,1024,0.3,0.0,34117.13799999727,0.0,-0.3,41654.620999663624,34117.13799999727,41347.42099966362,34424.33799999727,41654.620999663624,EPSG:3414
tile_x105728_y28672.png,train,105728,28672,1024,1024,0.3,0.0,34385.93799999727,0.0,-0.3,41654.620999663624,34385.93799999727,41347.42099966362,34693.13799999727,41654.620999663624,EPSG:3414
tile_x106624_y28672.png,train,106624,28672,1024,1024,0.3,0.0,34654.73799999727,0.0,-0.3,41654.620999663624,34654.73799999727,41347.42099966362,34961.93799999727,41654.620999663624,EPSG:3414
tile_x107520_y28672.png,train,107520,28672,1024,1024,0.3,0.0,34923.53799999727,0.0,-0.3,41654.620999663624,34923.53799999727,41347.42099966362,35230.73799999727,41654.620999663624,EPSG:3414
tile_x108416_y28672.png,train,108416,28672,1024,1024,0.3,0.0,35192.33799999727,0.0,-0.3,41654.620999663624,35192.33799999727,41347.42099966362,35499.53799999727,41654.620999663624,EPSG:3414
tile_x109312_y28672.png,train,109312,28672,1024,1024,0.3,0.0,35461.13799999727,0.0,-0.3,41654.620999663624,35461.13799999727,41347.42099966362,35768.33799999727,41654.620999663624,EPSG:3414
tile_x110208_y28672.png,train,110208,28672,1024,1024,0.3,0.0,35729.93799999727,0.0,-0.3,41654.620999663624,35729.93799999727,41347.42099966362,36037.13799999727,41654.620999663624,EPSG:3414
tile_x111104_y28672.png,train,111104,28672,1024,1024,0.3,0.0,35998.73799999727,0.0,-0.3,41654.620999663624,35998.73799999727,41347.42099966362,36305.93799999727,41654.620999663624,EPSG:3414
tile_x112000_y28672.png,train,112000,28672,1024,1024,0.3,0.0,36267.53799999727,0.0,-0.3,41654.620999663624,36267.53799999727,41347.42099966362,36574.73799999727,41654.620999663624,EPSG:3414
tile_x49280_y29568.png,val,49280,29568,1024,1024,0.3,0.0,17451.537999997272,0.0,-0.3,41385.82099966362,17451.537999997272,41078.620999663624,17758.73799999727,41385.82099966362,EPSG:3414
tile_x50176_y29568.png,val,50176,29568,1024,1024,0.3,0.0,17720.33799999727,0.0,-0.3,41385.82099966362,17720.33799999727,41078.620999663624,18027.537999997272,41385.82099966362,EPSG:3414
tile_x51072_y29568.png,val,51072,29568,1024,1024,0.3,0.0,17989.13799999727,0.0,-0.3,41385.82099966362,17989.13799999727,41078.620999663624,18296.33799999727,41385.82099966362,EPSG:3414
tile_x51968_y29568.png,val,51968,29568,1024,1024,0.3,0.0,18257.937999997273,0.0,-0.3,41385.82099966362,18257.937999997273,41078.620999663624,18565.13799999727,41385.82099966362,EPSG:3414
tile_x54656_y29568.png,train,54656,29568,1024,1024,0.3,0.0,19064.33799999727,0.0,-0.3,41385.82099966362,19064.33799999727,41078.620999663624,19371.537999997272,41385.82099966362,EPSG:3414
tile_x58240_y29568.png,val,58240,29568,1024,1024,0.3,0.0,20139.537999997272,0.0,-0.3,41385.82099966362,20139.537999997272,41078.620999663624,20446.737999997273,41385.82099966362,EPSG:3414
tile_x59136_y29568.png,val,59136,29568,1024,1024,0.3,0.0,20408.33799999727,0.0,-0.3,41385.82099966362,20408.33799999727,41078.620999663624,20715.537999997272,41385.82099966362,EPSG:3414
tile_x60032_y29568.png,val,60032,29568,1024,1024,0.3,0.0,20677.13799999727,0.0,-0.3,41385.82099966362,20677.13799999727,41078.620999663624,20984.33799999727,41385.82099966362,EPSG:3414
tile_x60928_y29568.png,train,60928,29568,1024,1024,0.3,0.0,20945.93799999727,0.0,-0.3,41385.82099966362,20945.93799999727,41078.620999663624,21253.13799999727,41385.82099966362,EPSG:3414
tile_x82432_y29568.png,val,82432,29568,1024,1024,0.3,0.0,27397.13799999727,0.0,-0.3,41385.82099966362,27397.13799999727,41078.620999663624,27704.33799999727,41385.82099966362,EPSG:3414
tile_x91392_y29568.png,train,91392,29568,1024,1024,0.3,0.0,30085.13799999727,0.0,-0.3,41385.82099966362,30085.13799999727,41078.620999663624,30392.33799999727,41385.82099966362,EPSG:3414
tile_x92288_y29568.png,train,92288,29568,1024,1024,0.3,0.0,30353.93799999727,0.0,-0.3,41385.82099966362,30353.93799999727,41078.620999663624,30661.13799999727,41385.82099966362,EPSG:3414
tile_x97664_y29568.png,val,97664,29568,1024,1024,0.3,0.0,31966.737999997273,0.0,-0.3,41385.82099966362,31966.737999997273,41078.620999663624,32273.93799999727,41385.82099966362,EPSG:3414
tile_x99456_y29568.png,val,99456,29568,1024,1024,0.3,0.0,32504.33799999727,0.0,-0.3,41385.82099966362,32504.33799999727,41078.620999663624,32811.53799999727,41385.82099966362,EPSG:3414
tile_x103040_y29568.png,train,103040,29568,1024,1024,0.3,0.0,33579.53799999727,0.0,-0.3,41385.82099966362,33579.53799999727,41078.620999663624,33886.73799999727,41385.82099966362,EPSG:3414
tile_x103936_y29568.png,train,103936,29568,1024,1024,0.3,0.0,33848.33799999727,0.0,-0.3,41385.82099966362,33848.33799999727,41078.620999663624,34155.53799999727,41385.82099966362,EPSG:3414
tile_x104832_y29568.png,train,104832,29568,1024,1024,0.3,0.0,34117.13799999727,0.0,-0.3,41385.82099966362,34117.13799999727,41078.620999663624,34424.33799999727,41385.82099966362,EPSG:3414
tile_x105728_y29568.png,train,105728,29568,1024,1024,0.3,0.0,34385.93799999727,0.0,-0.3,41385.82099966362,34385.93799999727,41078.620999663624,34693.13799999727,41385.82099966362,EPSG:3414
tile_x106624_y29568.png,train,106624,29568,1024,1024,0.3,0.0,34654.73799999727,0.0,-0.3,41385.82099966362,34654.73799999727,41078.620999663624,34961.93799999727,41385.82099966362,EPSG:3414
tile_x107520_y29568.png,train,107520,29568,1024,1024,0.3,0.0,34923.53799999727,0.0,-0.3,41385.82099966362,34923.53799999727,41078.620999663624,35230.73799999727,41385.82099966362,EPSG:3414
tile_x109312_y29568.png,train,109312,29568,1024,1024,0.3,0.0,35461.13799999727,0.0,-0.3,41385.82099966362,35461.13799999727,41078.620999663624,35768.33799999727,41385.82099966362,EPSG:3414
tile_x110208_y29568.png,train,110208,29568,1024,1024,0.3,0.0,35729.93799999727,0.0,-0.3,41385.82099966362,35729.93799999727,41078.620999663624,36037.13799999727,41385.82099966362,EPSG:3414
tile_x111104_y29568.png,train,111104,29568,1024,1024,0.3,0.0,35998.73799999727,0.0,-0.3,41385.82099966362,35998.73799999727,41078.620999663624,36305.93799999727,41385.82099966362,EPSG:3414
tile_x49280_y30464.png,val,49280,30464,1024,1024,0.3,0.0,17451.537999997272,0.0,-0.3,41117.020999663626,17451.537999997272,40809.82099966362,17758.73799999727,41117.020999663626,EPSG:3414
tile_x50176_y30464.png,val,50176,30464,1024,1024,0.3,0.0,17720.33799999727,0.0,-0.3,41117.020999663626,17720.33799999727,40809.82099966362,18027.537999997272,41117.020999663626,EPSG:3414
tile_x51072_y30464.png,val,51072,30464,1024,1024,0.3,0.0,17989.13799999727,0.0,-0.3,41117.020999663626,17989.13799999727,40809.82099966362,18296.33799999727,41117.020999663626,EPSG:3414
tile_x51968_y30464.png,val,51968,30464,1024,1024,0.3,0.0,18257.937999997273,0.0,-0.3,41117.020999663626,18257.937999997273,40809.82099966362,18565.13799999727,41117.020999663626,EPSG:3414
tile_x55552_y30464.png,train,55552,30464,1024,1024,0.3,0.0,19333.13799999727,0.0,-0.3,41117.020999663626,19333.13799999727,40809.82099966362,19640.33799999727,41117.020999663626,EPSG:3414
tile_x56448_y30464.png,train,56448,30464,1024,1024,0.3,0.0,19601.93799999727,0.0,-0.3,41117.020999663626,19601.93799999727,40809.82099966362,19909.13799999727,41117.020999663626,EPSG:3414
tile_x57344_y30464.png,val,57344,30464,1024,1024,0.3,0.0,19870.737999997273,0.0,-0.3,41117.020999663626,19870.737999997273,40809.82099966362,20177.93799999727,41117.020999663626,EPSG:3414
tile_x58240_y30464.png,val,58240,30464,1024,1024,0.3,0.0,20139.537999997272,0.0,-0.3,41117.020999663626,20139.537999997272,40809.82099966362,20446.737999997273,41117.020999663626,EPSG:3414
tile_x59136_y30464.png,val,59136,30464,1024,1024,0.3,0.0,20408.33799999727,0.0,-0.3,41117.020999663626,20408.33799999727,40809.82099966362,20715.537999997272,41117.020999663626,EPSG:3414
tile_x60032_y30464.png,val,60032,30464,1024,1024,0.3,0.0,20677.13799999727,0.0,-0.3,41117.020999663626,20677.13799999727,40809.82099966362,20984.33799999727,41117.020999663626,EPSG:3414
tile_x60928_y30464.png,train,60928,30464,1024,1024,0.3,0.0,20945.93799999727,0.0,-0.3,41117.020999663626,20945.93799999727,40809.82099966362,21253.13799999727,41117.020999663626,EPSG:3414
tile_x61824_y30464.png,train,61824,30464,1024,1024,0.3,0.0,21214.737999997273,0.0,-0.3,41117.020999663626,21214.737999997273,40809.82099966362,21521.93799999727,41117.020999663626,EPSG:3414
tile_x82432_y30464.png,val,82432,30464,1024,1024,0.3,0.0,27397.13799999727,0.0,-0.3,41117.020999663626,27397.13799999727,40809.82099966362,27704.33799999727,41117.020999663626,EPSG:3414
tile_x84224_y30464.png,val,84224,30464,1024,1024,0.3,0.0,27934.737999997273,0.0,-0.3,41117.020999663626,27934.737999997273,40809.82099966362,28241.93799999727,41117.020999663626,EPSG:3414
tile_x85120_y30464.png,val,85120,30464,1024,1024,0.3,0.0,28203.537999997272,0.0,-0.3,41117.020999663626,28203.537999997272,40809.82099966362,28510.737999997273,41117.020999663626,EPSG:3414
tile_x86016_y30464.png,train,86016,30464,1024,1024,0.3,0.0,28472.33799999727,0.0,-0.3,41117.020999663626,28472.33799999727,40809.82099966362,28779.537999997272,41117.020999663626,EPSG:3414
tile_x97664_y30464.png,val,97664,30464,1024,1024,0.3,0.0,31966.737999997273,0.0,-0.3,41117.020999663626,31966.737999997273,40809.82099966362,32273.93799999727,41117.020999663626,EPSG:3414
tile_x104832_y30464.png,train,104832,30464,1024,1024,0.3,0.0,34117.13799999727,0.0,-0.3,41117.020999663626,34117.13799999727,40809.82099966362,34424.33799999727,41117.020999663626,EPSG:3414
tile_x105728_y30464.png,train,105728,30464,1024,1024,0.3,0.0,34385.93799999727,0.0,-0.3,41117.020999663626,34385.93799999727,40809.82099966362,34693.13799999727,41117.020999663626,EPSG:3414
tile_x107520_y30464.png,train,107520,30464,1024,1024,0.3,0.0,34923.53799999727,0.0,-0.3,41117.020999663626,34923.53799999727,40809.82099966362,35230.73799999727,41117.020999663626,EPSG:3414
tile_x108416_y30464.png,train,108416,30464,1024,1024,0.3,0.0,35192.33799999727,0.0,-0.3,41117.020999663626,35192.33799999727,40809.82099966362,35499.53799999727,41117.020999663626,EPSG:3414
tile_x109312_y30464.png,train,109312,30464,1024,1024,0.3,0.0,35461.13799999727,0.0,-0.3,41117.020999663626,35461.13799999727,40809.82099966362,35768.33799999727,41117.020999663626,EPSG:3414
tile_x110208_y30464.png,train,110208,30464,1024,1024,0.3,0.0,35729.93799999727,0.0,-0.3,41117.020999663626,35729.93799999727,40809.82099966362,36037.13799999727,41117.020999663626,EPSG:3414
tile_x111104_y30464.png,train,111104,30464,1024,1024,0.3,0.0,35998.73799999727,0.0,-0.3,41117.020999663626,35998.73799999727,40809.82099966362,36305.93799999727,41117.020999663626,EPSG:3414
tile_x112000_y30464.png,train,112000,30464,1024,1024,0.3,0.0,36267.53799999727,0.0,-0.3,41117.020999663626,36267.53799999727,40809.82099966362,36574.73799999727,41117.020999663626,EPSG:3414
tile_x49280_y31360.png,val,49280,31360,1024,1024,0.3,0.0,17451.537999997272,0.0,-0.3,40848.22099966362,17451.537999997272,40541.020999663626,17758.73799999727,40848.22099966362,EPSG:3414
tile_x50176_y31360.png,val,50176,31360,1024,1024,0.3,0.0,17720.33799999727,0.0,-0.3,40848.22099966362,17720.33799999727,40541.020999663626,18027.537999997272,40848.22099966362,EPSG:3414
tile_x51072_y31360.png,val,51072,31360,1024,1024,0.3,0.0,17989.13799999727,0.0,-0.3,40848.22099966362,17989.13799999727,40541.020999663626,18296.33799999727,40848.22099966362,EPSG:3414
tile_x51968_y31360.png,val,51968,31360,1024,1024,0.3,0.0,18257.937999997273,0.0,-0.3,40848.22099966362,18257.937999997273,40541.020999663626,18565.13799999727,40848.22099966362,EPSG:3414
tile_x52864_y31360.png,train,52864,31360,1024,1024,0.3,0.0,18526.73799999727,0.0,-0.3,40848.22099966362,18526.73799999727,40541.020999663626,18833.937999997273,40848.22099966362,EPSG:3414
tile_x54656_y31360.png,train,54656,31360,1024,1024,0.3,0.0,19064.33799999727,0.0,-0.3,40848.22099966362,19064.33799999727,40541.020999663626,19371.537999997272,40848.22099966362,EPSG:3414
tile_x55552_y31360.png,train,55552,31360,1024,1024,0.3,0.0,19333.13799999727,0.0,-0.3,40848.22099966362,19333.13799999727,40541.020999663626,19640.33799999727,40848.22099966362,EPSG:3414
tile_x56448_y31360.png,train,56448,31360,1024,1024,0.3,0.0,19601.93799999727,0.0,-0.3,40848.22099966362,19601.93799999727,40541.020999663626,19909.13799999727,40848.22099966362,EPSG:3414
tile_x57344_y31360.png,val,57344,31360,1024,1024,0.3,0.0,19870.737999997273,0.0,-0.3,40848.22099966362,19870.737999997273,40541.020999663626,20177.93799999727,40848.22099966362,EPSG:3414
tile_x60032_y31360.png,val,60032,31360,1024,1024,0.3,0.0,20677.13799999727,0.0,-0.3,40848.22099966362,20677.13799999727,40541.020999663626,20984.33799999727,40848.22099966362,EPSG:3414
tile_x60928_y31360.png,train,60928,31360,1024,1024,0.3,0.0,20945.93799999727,0.0,-0.3,40848.22099966362,20945.93799999727,40541.020999663626,21253.13799999727,40848.22099966362,EPSG:3414
tile_x61824_y31360.png,train,61824,31360,1024,1024,0.3,0.0,21214.737999997273,0.0,-0.3,40848.22099966362,21214.737999997273,40541.020999663626,21521.93799999727,40848.22099966362,EPSG:3414
tile_x80640_y31360.png,train,80640,31360,1024,1024,0.3,0.0,26859.537999997272,0.0,-0.3,40848.22099966362,26859.537999997272,40541.020999663626,27166.737999997273,40848.22099966362,EPSG:3414
tile_x81536_y31360.png,val,81536,31360,1024,1024,0.3,0.0,27128.33799999727,0.0,-0.3,40848.22099966362,27128.33799999727,40541.020999663626,27435.537999997272,40848.22099966362,EPSG:3414
tile_x84224_y31360.png,val,84224,31360,1024,1024,0.3,0.0,27934.737999997273,0.0,-0.3,40848.22099966362,27934.737999997273,40541.020999663626,28241.93799999727,40848.22099966362,EPSG:3414
tile_x85120_y31360.png,val,85120,31360,1024,1024,0.3,0.0,28203.537999997272,0.0,-0.3,40848.22099966362,28203.537999997272,40541.020999663626,28510.737999997273,40848.22099966362,EPSG:3414
tile_x86016_y31360.png,train,86016,31360,1024,1024,0.3,0.0,28472.33799999727,0.0,-0.3,40848.22099966362,28472.33799999727,40541.020999663626,28779.537999997272,40848.22099966362,EPSG:3414
tile_x86912_y31360.png,train,86912,31360,1024,1024,0.3,0.0,28741.13799999727,0.0,-0.3,40848.22099966362,28741.13799999727,40541.020999663626,29048.33799999727,40848.22099966362,EPSG:3414
tile_x87808_y31360.png,train,87808,31360,1024,1024,0.3,0.0,29009.93799999727,0.0,-0.3,40848.22099966362,29009.93799999727,40541.020999663626,29317.13799999727,40848.22099966362,EPSG:3414
tile_x94080_y31360.png,val,94080,31360,1024,1024,0.3,0.0,30891.537999997272,0.0,-0.3,40848.22099966362,30891.537999997272,40541.020999663626,31198.737999997273,40848.22099966362,EPSG:3414
tile_x101248_y31360.png,val,101248,31360,1024,1024,0.3,0.0,33041.93799999727,0.0,-0.3,40848.22099966362,33041.93799999727,40541.020999663626,33349.13799999727,40848.22099966362,EPSG:3414
tile_x102144_y31360.png,train,102144,31360,1024,1024,0.3,0.0,33310.73799999727,0.0,-0.3,40848.22099966362,33310.73799999727,40541.020999663626,33617.93799999727,40848.22099966362,EPSG:3414
tile_x104832_y31360.png,train,104832,31360,1024,1024,0.3,0.0,34117.13799999727,0.0,-0.3,40848.22099966362,34117.13799999727,40541.020999663626,34424.33799999727,40848.22099966362,EPSG:3414
tile_x105728_y31360.png,train,105728,31360,1024,1024,0.3,0.0,34385.93799999727,0.0,-0.3,40848.22099966362,34385.93799999727,40541.020999663626,34693.13799999727,40848.22099966362,EPSG:3414
tile_x106624_y31360.png,train,106624,31360,1024,1024,0.3,0.0,34654.73799999727,0.0,-0.3,40848.22099966362,34654.73799999727,40541.020999663626,34961.93799999727,40848.22099966362,EPSG:3414
tile_x107520_y31360.png,train,107520,31360,1024,1024,0.3,0.0,34923.53799999727,0.0,-0.3,40848.22099966362,34923.53799999727,40541.020999663626,35230.73799999727,40848.22099966362,EPSG:3414
tile_x108416_y31360.png,train,108416,31360,1024,1024,0.3,0.0,35192.33799999727,0.0,-0.3,40848.22099966362,35192.33799999727,40541.020999663626,35499.53799999727,40848.22099966362,EPSG:3414
tile_x109312_y31360.png,train,109312,31360,1024,1024,0.3,0.0,35461.13799999727,0.0,-0.3,40848.22099966362,35461.13799999727,40541.020999663626,35768.33799999727,40848.22099966362,EPSG:3414
tile_x110208_y31360.png,train,110208,31360,1024,1024,0.3,0.0,35729.93799999727,0.0,-0.3,40848.22099966362,35729.93799999727,40541.020999663626,36037.13799999727,40848.22099966362,EPSG:3414
tile_x111104_y31360.png,train,111104,31360,1024,1024,0.3,0.0,35998.73799999727,0.0,-0.3,40848.22099966362,35998.73799999727,40541.020999663626,36305.93799999727,40848.22099966362,EPSG:3414
tile_x48384_y32256.png,val,48384,32256,1024,1024,0.3,0.0,17182.73799999727,0.0,-0.3,40579.42099966362,17182.73799999727,40272.22099966362,17489.937999997273,40579.42099966362,EPSG:3414
tile_x49280_y32256.png,train,49280,32256,1024,1024,0.3,0.0,17451.537999997272,0.0,-0.3,40579.42099966362,17451.537999997272,40272.22099966362,17758.73799999727,40579.42099966362,EPSG:3414
tile_x50176_y32256.png,train,50176,32256,1024,1024,0.3,0.0,17720.33799999727,0.0,-0.3,40579.42099966362,17720.33799999727,40272.22099966362,18027.537999997272,40579.42099966362,EPSG:3414
tile_x51072_y32256.png,train,51072,32256,1024,1024,0.3,0.0,17989.13799999727,0.0,-0.3,40579.42099966362,17989.13799999727,40272.22099966362,18296.33799999727,40579.42099966362,EPSG:3414
tile_x51968_y32256.png,train,51968,32256,1024,1024,0.3,0.0,18257.937999997273,0.0,-0.3,40579.42099966362,18257.937999997273,40272.22099966362,18565.13799999727,40579.42099966362,EPSG:3414
tile_x52864_y32256.png,train,52864,32256,1024,1024,0.3,0.0,18526.73799999727,0.0,-0.3,40579.42099966362,18526.73799999727,40272.22099966362,18833.937999997273,40579.42099966362,EPSG:3414
tile_x53760_y32256.png,train,53760,32256,1024,1024,0.3,0.0,18795.537999997272,0.0,-0.3,40579.42099966362,18795.537999997272,40272.22099966362,19102.737999997273,40579.42099966362,EPSG:3414
tile_x54656_y32256.png,train,54656,32256,1024,1024,0.3,0.0,19064.33799999727,0.0,-0.3,40579.42099966362,19064.33799999727,40272.22099966362,19371.537999997272,40579.42099966362,EPSG:3414
tile_x56448_y32256.png,train,56448,32256,1024,1024,0.3,0.0,19601.93799999727,0.0,-0.3,40579.42099966362,19601.93799999727,40272.22099966362,19909.13799999727,40579.42099966362,EPSG:3414
tile_x57344_y32256.png,train,57344,32256,1024,1024,0.3,0.0,19870.737999997273,0.0,-0.3,40579.42099966362,19870.737999997273,40272.22099966362,20177.93799999727,40579.42099966362,EPSG:3414
tile_x58240_y32256.png,train,58240,32256,1024,1024,0.3,0.0,20139.537999997272,0.0,-0.3,40579.42099966362,20139.537999997272,40272.22099966362,20446.737999997273,40579.42099966362,EPSG:3414
tile_x59136_y32256.png,train,59136,32256,1024,1024,0.3,0.0,20408.33799999727,0.0,-0.3,40579.42099966362,20408.33799999727,40272.22099966362,20715.537999997272,40579.42099966362,EPSG:3414
tile_x60032_y32256.png,train,60032,32256,1024,1024,0.3,0.0,20677.13799999727,0.0,-0.3,40579.42099966362,20677.13799999727,40272.22099966362,20984.33799999727,40579.42099966362,EPSG:3414
tile_x60928_y32256.png,val,60928,32256,1024,1024,0.3,0.0,20945.93799999727,0.0,-0.3,40579.42099966362,20945.93799999727,40272.22099966362,21253.13799999727,40579.42099966362,EPSG:3414
tile_x61824_y32256.png,val,61824,32256,1024,1024,0.3,0.0,21214.737999997273,0.0,-0.3,40579.42099966362,21214.737999997273,40272.22099966362,21521.93799999727,40579.42099966362,EPSG:3414
tile_x80640_y32256.png,val,80640,32256,1024,1024,0.3,0.0,26859.537999997272,0.0,-0.3,40579.42099966362,26859.537999997272,40272.22099966362,27166.737999997273,40579.42099966362,EPSG:3414
tile_x81536_y32256.png,train,81536,32256,1024,1024,0.3,0.0,27128.33799999727,0.0,-0.3,40579.42099966362,27128.33799999727,40272.22099966362,27435.537999997272,40579.42099966362,EPSG:3414
tile_x82432_y32256.png,train,82432,32256,1024,1024,0.3,0.0,27397.13799999727,0.0,-0.3,40579.42099966362,27397.13799999727,40272.22099966362,27704.33799999727,40579.42099966362,EPSG:3414
tile_x85120_y32256.png,train,85120,32256,1024,1024,0.3,0.0,28203.537999997272,0.0,-0.3,40579.42099966362,28203.537999997272,40272.22099966362,28510.737999997273,40579.42099966362,EPSG:3414
tile_x86016_y32256.png,train,86016,32256,1024,1024,0.3,0.0,28472.33799999727,0.0,-0.3,40579.42099966362,28472.33799999727,40272.22099966362,28779.537999997272,40579.42099966362,EPSG:3414
tile_x86912_y32256.png,train,86912,32256,1024,1024,0.3,0.0,28741.13799999727,0.0,-0.3,40579.42099966362,28741.13799999727,40272.22099966362,29048.33799999727,40579.42099966362,EPSG:3414
tile_x87808_y32256.png,train,87808,32256,1024,1024,0.3,0.0,29009.93799999727,0.0,-0.3,40579.42099966362,29009.93799999727,40272.22099966362,29317.13799999727,40579.42099966362,EPSG:3414
tile_x88704_y32256.png,train,88704,32256,1024,1024,0.3,0.0,29278.737999997273,0.0,-0.3,40579.42099966362,29278.737999997273,40272.22099966362,29585.93799999727,40579.42099966362,EPSG:3414
tile_x100352_y32256.png,val,100352,32256,1024,1024,0.3,0.0,32773.13799999727,0.0,-0.3,40579.42099966362,32773.13799999727,40272.22099966362,33080.33799999727,40579.42099966362,EPSG:3414
tile_x101248_y32256.png,val,101248,32256,1024,1024,0.3,0.0,33041.93799999727,0.0,-0.3,40579.42099966362,33041.93799999727,40272.22099966362,33349.13799999727,40579.42099966362,EPSG:3414
tile_x102144_y32256.png,train,102144,32256,1024,1024,0.3,0.0,33310.73799999727,0.0,-0.3,40579.42099966362,33310.73799999727,40272.22099966362,33617.93799999727,40579.42099966362,EPSG:3414
tile_x103936_y32256.png,train,103936,32256,1024,1024,0.3,0.0,33848.33799999727,0.0,-0.3,40579.42099966362,33848.33799999727,40272.22099966362,34155.53799999727,40579.42099966362,EPSG:3414
tile_x104832_y32256.png,train,104832,32256,1024,1024,0.3,0.0,34117.13799999727,0.0,-0.3,40579.42099966362,34117.13799999727,40272.22099966362,34424.33799999727,40579.42099966362,EPSG:3414
tile_x105728_y32256.png,train,105728,32256,1024,1024,0.3,0.0,34385.93799999727,0.0,-0.3,40579.42099966362,34385.93799999727,40272.22099966362,34693.13799999727,40579.42099966362,EPSG:3414
tile_x106624_y32256.png,train,106624,32256,1024,1024,0.3,0.0,34654.73799999727,0.0,-0.3,40579.42099966362,34654.73799999727,40272.22099966362,34961.93799999727,40579.42099966362,EPSG:3414
tile_x107520_y32256.png,train,107520,32256,1024,1024,0.3,0.0,34923.53799999727,0.0,-0.3,40579.42099966362,34923.53799999727,40272.22099966362,35230.73799999727,40579.42099966362,EPSG:3414
tile_x108416_y32256.png,train,108416,32256,1024,1024,0.3,0.0,35192.33799999727,0.0,-0.3,40579.42099966362,35192.33799999727,40272.22099966362,35499.53799999727,40579.42099966362,EPSG:3414
tile_x109312_y32256.png,train,109312,32256,1024,1024,0.3,0.0,35461.13799999727,0.0,-0.3,40579.42099966362,35461.13799999727,40272.22099966362,35768.33799999727,40579.42099966362,EPSG:3414
tile_x47488_y33152.png,val,47488,33152,1024,1024,0.3,0.0,16913.937999997273,0.0,-0.3,40310.620999663624,16913.937999997273,40003.42099966362,17221.13799999727,40310.620999663624,EPSG:3414
tile_x48384_y33152.png,val,48384,33152,1024,1024,0.3,0.0,17182.73799999727,0.0,-0.3,40310.620999663624,17182.73799999727,40003.42099966362,17489.937999997273,40310.620999663624,EPSG:3414
tile_x50176_y33152.png,train,50176,33152,1024,1024,0.3,0.0,17720.33799999727,0.0,-0.3,40310.620999663624,17720.33799999727,40003.42099966362,18027.537999997272,40310.620999663624,EPSG:3414
tile_x51968_y33152.png,train,51968,33152,1024,1024,0.3,0.0,18257.937999997273,0.0,-0.3,40310.620999663624,18257.937999997273,40003.42099966362,18565.13799999727,40310.620999663624,EPSG:3414
tile_x52864_y33152.png,train,52864,33152,1024,1024,0.3,0.0,18526.73799999727,0.0,-0.3,40310.620999663624,18526.73799999727,40003.42099966362,18833.937999997273,40310.620999663624,EPSG:3414
tile_x55552_y33152.png,train,55552,33152,1024,1024,0.3,0.0,19333.13799999727,0.0,-0.3,40310.620999663624,19333.13799999727,40003.42099966362,19640.33799999727,40310.620999663624,EPSG:3414
