pid,lon,lat,viewheading,view_idx,path,d_ov,d_clw,d_cons,bearing,cand_label,cell_id
153759,103.85836719182649,1.3075360109677345,36.3,3,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\153759_103.85836719182649_1.3075360109677345_202406_baseheading216.30_viewheading36.30_3.jpg,3.1865250443417836,3.1865250443417836,1.834273642955562,6.946173526689809,1,261
8358,103.854049322291,1.314356906272884,65.01,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\8358_103.854049322291_1.314356906272884_202406_baseheading155.01_viewheading65.01_4.jpg,8.773836474294693,7.345447840011567,244.3574457203447,85.99573452575531,1,262
16895,103.86119429232333,1.3020836514685397,145.87,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\16895_103.86119429232333_1.3020836514685397_202406_baseheading55.87_viewheading145.87_2.jpg,8.044978108586804,5.722029598074513,0.0,102.31035578280662,1,263
159368,103.84972060246692,1.3044158042017184,97.81,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\159368_103.84972060246692_1.3044158042017184_202406_baseheading7.81_viewheading97.81_2.jpg,5.519803048146229,4.299898946305951,0.0,105.14855030019508,1,264
24533,103.79531001914675,1.310899761112156,182.31,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\24533_103.79531001914675_1.310899761112156_202408_baseheading272.31_viewheading182.31_4.jpg,6.1281116609783695,5.045651268504886,912.9387431520169,176.02544461960315,1,265
109408,103.85519874404613,1.2956448636988105,33.56,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\109408_103.85519874404613_1.2956448636988105_202406_baseheading123.56_viewheading33.56_4.jpg,8.229045333811651,7.366459685696943,25.55588418130593,345.6505134956316,1,266
31873,103.86106319862316,1.3022952426055232,147.11,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\31873_103.86106319862316_1.3022952426055232_202406_baseheading147.11_viewheading147.11_1.jpg,5.641232869284297,4.635272669323035,0.0,188.43947353851686,1,267
135055,103.84933105031163,1.3012649832882413,103.44,3,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\135055_103.84933105031163_1.3012649832882413_202406_baseheading283.44_viewheading103.44_3.jpg,6.838608870885593,3.079569805130628,87.85898864553715,138.2427019815619,1,268
165946,103.8555352989192,1.311400615161936,126.22,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\165946_103.8555352989192_1.311400615161936_201807_baseheading36.22_viewheading126.22_2.jpg,8.7758413857262,7.978602243630445,148.39660227836873,92.30969967857578,1,269
41725,103.85415759926636,1.3156472505587953,155.89,3,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\41725_103.85415759926636_1.3156472505587953_202402_baseheading335.89_viewheading155.89_3.jpg,7.086809505453735,4.592476612146098,226.8869548039224,112.08316275964017,1,270
90277,103.86033492227268,1.3119699214297407,142.65,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\90277_103.86033492227268_1.3119699214297407_202406_baseheading142.65_viewheading142.65_1.jpg,11.77057435243164,11.77057435243164,0.0,188.59652888512534,1,271
101056,103.85256654590339,1.3142755383011113,50.06,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\101056_103.85256654590339_1.3142755383011113_202402_baseheading140.06_viewheading50.06_4.jpg,5.295788594001085,4.073734341123887,346.16366543936266,64.98502774830644,1,272
162080,103.830754677368,1.2944816999686701,246.94,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\162080_103.830754677368_1.2944816999686701_202406_baseheading336.94_viewheading246.94_4.jpg,11.604976018931557,11.60029943377504,10.96736541710367,202.65772641134802,1,273
49986,103.85342011788728,1.2994426465919717,309.41,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\49986_103.85342011788728_1.2994426465919717_202406_baseheading39.41_viewheading309.41_4.jpg,8.781622517555734,8.781622517555734,51.372698220587736,283.2634263810684,1,274
3843,103.83894130784739,1.3012983600633008,13.7,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\3843_103.83894130784739_1.3012983600633008_202406_baseheading103.70_viewheading13.70_4.jpg,7.757006973418649,7.320686199670322,9.780647973093114,27.312253785790023,1,275
31900,103.86371905882933,1.3224197535965398,216.82,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\31900_103.86371905882933_1.3224197535965398_202210_baseheading126.82_viewheading216.82_2.jpg,7.928275796698052,6.27464117937527,481.1342635352095,234.54374311467268,1,276
166105,103.85566559189739,1.300776567406849,228.79,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\166105_103.85566559189739_1.300776567406849_202406_baseheading318.79_viewheading228.79_4.jpg,10.581159551687914,10.581159551687914,226.6805004777644,228.63071884735598,1,277
134865,103.83944077966993,1.3054225728653197,85.51,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\134865_103.83944077966993_1.3054225728653197_202406_baseheading355.51_viewheading85.51_2.jpg,6.925149518003562,4.22029887208693,6.447051801506906,78.10918640055895,1,278
31899,103.86357783323655,1.3225316474269044,220.07,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\31899_103.86357783323655_1.3225316474269044_202210_baseheading130.07_viewheading220.07_2.jpg,6.234793276493611,6.037125343135444,481.4198890033079,171.07188648966854,1,279
162678,103.84227526817618,1.283085186613462,309.94,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\162678_103.84227526817618_1.283085186613462_202402_baseheading39.94_viewheading309.94_4.jpg,8.809087960080424,7.777396493539848,44.712488894437506,322.70813908224,1,280
3880,103.84891394691005,1.350073810073121,282.37,3,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\3880_103.84891394691005_1.350073810073121_202203_baseheading102.37_viewheading282.37_3.jpg,0.02527869042191246,0.0,1237.831783333384,320.29771015144877,1,281
57657,103.85755505753694,1.3145917837154693,211.4,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\57657_103.85755505753694_1.3145917837154693_202305_baseheading121.40_viewheading211.40_2.jpg,3.9716634428356836,3.9716634428356836,0.0,253.85539181210015,1,282
122772,103.87818585486478,1.3120821120012984,346.55,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\122772_103.87818585486478_1.3120821120012984_202406_baseheading346.55_viewheading346.55_1.jpg,10.958693140902309,8.769320171212296,2.877945602154768,315.23828548987285,1,283
132309,103.86017550907268,1.314884713482316,278.3,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\132309_103.86017550907268_1.314884713482316_202301_baseheading8.30_viewheading278.30_4.jpg,6.828667034551698,6.1213013041530075,4.121256959649207,249.59171120406825,1,284
109640,103.85519874404613,1.2956448636988105,303.56,3,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\109640_103.85519874404613_1.2956448636988105_202406_baseheading123.56_viewheading303.56_3.jpg,8.229045333811651,7.366459685696943,25.55588418130593,345.6505134956316,1,285
159495,103.8425447122029,1.3014362675813007,198.59,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\159495_103.8425447122029_1.3014362675813007_202406_baseheading288.59_viewheading198.59_4.jpg,6.284517387280025,5.478044149376315,247.22827342211517,236.09248713401615,1,286
148279,103.77129118737525,1.3425299329341598,228.65,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\148279_103.77129118737525_1.3425299329341598_202407_baseheading318.65_viewheading228.65_4.jpg,9.71409986587172,9.473427939859837,256.6782911641298,274.05578060434306,1,287
3624,103.8391422434256,1.3019176931703982,268.22,3,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\3624_103.8391422434256_1.3019176931703982_202406_baseheading88.22_viewheading268.22_3.jpg,5.89939491454684,4.606936578532422,0.0,224.6233088358939,1,288
71388,103.8662667587812,1.36540120399883,190.79,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\71388_103.8662667587812_1.36540120399883_202408_baseheading280.79_viewheading190.79_4.jpg,9.363052701520195,9.363052701520195,2762.2739636010187,196.36464773977758,1,289
14127,103.85388555511125,1.3147195531926423,65.36,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\14127_103.85388555511125_1.3147195531926423_202406_baseheading155.36_viewheading65.36_4.jpg,8.313247289337921,7.237935044892143,252.0639080230319,71.5422737456406,1,290
30977,103.80821465192062,1.3255111688495917,214.53,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\30977_103.80821465192062_1.3255111688495917_202408_baseheading304.53_viewheading214.53_4.jpg,11.160509095489251,11.160509095489251,632.8386803251417,188.70261295078512,1,291
8356,103.85419813273332,1.3140287065751806,67.23,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\8356_103.85419813273332_1.3140287065751806_202406_baseheading157.23_viewheading67.23_4.jpg,9.41001426699695,6.318312302193492,244.05882263114907,98.49149297615787,1,292
162078,103.82927336927963,1.2952216107143035,195.59,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\162078_103.82927336927963_1.2952216107143035_202406_baseheading285.59_viewheading195.59_4.jpg,10.965308655311205,10.007054037935468,80.96825356792483,158.16848343997873,1,293
31898,103.86343158085899,1.3226334102377906,36.47,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\31898_103.86343158085899_1.3226334102377906_202210_baseheading126.47_viewheading36.47_4.jpg,4.685097857530782,3.2954374683165875,483.7386660134697,46.17475451252515,1,294
36896,103.90227244111662,1.405267426573784,210.39,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\36896_103.90227244111662_1.405267426573784_202503_baseheading300.39_viewheading210.39_4.jpg,11.596315386270172,11.596315386272911,341.7614888066144,169.2144681279568,1,295
161110,103.85731533153015,1.3139182580525708,213.92,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\161110_103.85731533153015_1.3139182580525708_202406_baseheading303.92_viewheading213.92_4.jpg,5.437495403953378,4.183315565267096,0.0,206.4050055186295,1,296
56498,103.85747936658602,1.315537304613236,41.38,3,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\56498_103.85747936658602_1.315537304613236_202406_baseheading221.38_viewheading41.38_3.jpg,9.681295819286802,8.975473195522216,0.0,79.95326732957079,1,297
161093,103.85745619200614,1.3138126460991915,306.79,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\161093_103.85745619200614_1.3138126460991915_202406_baseheading306.79_viewheading306.79_1.jpg,6.34424523892468,4.248318632599794,3.4069290690345158,284.9712607298852,1,298
3629,103.8392515398546,1.3027998332095343,107.58,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\3629_103.8392515398546_1.3027998332095343_202406_baseheading17.58_viewheading107.58_2.jpg,7.062318529079786,7.062318529080512,0.0,129.82521838728408,1,299
165184,103.88346929793698,1.3133639849824144,348.46,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\165184_103.88346929793698_1.3133639849824144_202406_baseheading258.46_viewheading348.46_2.jpg,11.296385302435292,11.287055341196083,0.0,36.69681950546948,1,300
27741,103.86082109588185,1.302686042031971,148.58,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\27741_103.86082109588185_1.302686042031971_202406_baseheading148.58_viewheading148.58_1.jpg,7.994708468653752,3.4078096225898102,0.0,103.77919470688825,1,301
162075,103.82977926070858,1.2954120258872392,160.14,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\162075_103.82977926070858_1.2954120258872392_202406_baseheading250.14_viewheading160.14_4.jpg,11.288579828934287,11.288579828934031,61.70256265130455,165.40022169751748,1,302
159502,103.84971335077333,1.3043656134046777,98.14,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\159502_103.84971335077333_1.3043656134046777_202406_baseheading8.14_viewheading98.14_2.jpg,5.454870771932819,4.194996821258808,0.0,63.196510187857406,1,303
125795,103.86023759557133,1.3148013000207315,231.81,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\125795_103.86023759557133_1.3148013000207315_201807_baseheading141.81_viewheading231.81_2.jpg,6.2977458577588274,4.846491106025552,4.1650956925103015,233.11257120228854,1,304
130303,103.85487547619861,1.2968918794582862,216.86,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\130303_103.85487547619861_1.2968918794582862_202403_baseheading216.86_viewheading216.86_1.jpg,6.119453228805208,6.119453228805208,2.6147574453925024,184.93722743719727,1,305
165525,103.84117449723227,1.3018482421267126,158.79,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\165525_103.84117449723227_1.3018482421267126_202403_baseheading248.79_viewheading158.79_4.jpg,10.074132342766516,10.074132342766516,88.09403255783597,112.72748388380387,1,306
59055,103.85818473763722,1.3014046659605822,42.33,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\59055_103.85818473763722_1.3014046659605822_200910_baseheading132.33_viewheading42.33_4.jpg,4.2437685600404516,3.114930294012171,0.0,12.78209960886026,1,307
123264,103.84410663738534,1.281333172104322,298.87,3,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\123264_103.84410663738534_1.281333172104322_201811_baseheading118.87_viewheading298.87_3.jpg,6.123158782755704,6.123158782755704,49.50392860165474,348.4031110630368,1,308
161998,103.830754677368,1.2944816999686701,246.94,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\161998_103.830754677368_1.2944816999686701_202406_baseheading336.94_viewheading246.94_4.jpg,11.604976018931557,11.60029943377504,10.96736541710367,202.65772641134802,1,309
123264,103.84410663738534,1.281333172104322,28.87,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\123264_103.84410663738534_1.281333172104322_201811_baseheading118.87_viewheading28.87_4.jpg,6.123158782755704,6.123158782755704,49.50392860165474,348.4031110630368,1,310
6277,103.85576926676326,1.298679127229312,216.87,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\6277_103.85576926676326_1.298679127229312_202406_baseheading216.87_viewheading216.87_1.jpg,10.526692445206004,7.347143433598378,7.955003490530658,169.8445804503082,1,311
145884,103.89978817848117,1.3130725915552812,180.19,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\145884_103.89978817848117_1.3130725915552812_202406_baseheading180.19_viewheading180.19_1.jpg,9.873713965363773,9.780893543435463,0.0,217.39848613301965,1,312
116950,103.8837747636824,1.3156552053356914,298.87,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\116950_103.8837747636824_1.3156552053356914_202406_baseheading28.87_viewheading298.87_4.jpg,4.86454111941791,4.86454111941791,205.16307891988737,342.9409090194782,1,313
165943,103.85753776424599,1.3088566161319395,303.67,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\165943_103.85753776424599_1.3088566161319395_202406_baseheading213.67_viewheading303.67_2.jpg,10.653829112967236,6.74083860462494,7.72446691722924,346.8782338459595,1,314
132546,103.88977676416404,1.3137644579538748,168.35,3,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\132546_103.88977676416404_1.3137644579538748_202406_baseheading348.35_viewheading168.35_3.jpg,8.654571017050527,3.538943287430835,55.86966143693679,126.7229956084285,1,315
3624,103.8391422434256,1.3019176931703982,178.22,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\3624_103.8391422434256_1.3019176931703982_202406_baseheading88.22_viewheading178.22_2.jpg,5.89939491454684,4.606936578532422,0.0,224.6233088358939,1,316
134897,103.8292521261937,1.2952136149158953,195.59,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\134897_103.8292521261937_1.2952136149158953_202406_baseheading285.59_viewheading195.59_4.jpg,11.111365907085705,10.485996080579431,82.6249900748658,146.9476151965823,1,317
10947,103.86105300210636,1.3023117220515827,327.11,3,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\10947_103.86105300210636_1.3023117220515827_202406_baseheading147.11_viewheading327.11_3.jpg,6.365654943284677,4.7818961340305925,0.0,1.0828434406833827,1,318
1355,103.85062514827608,1.3016683717355186,127.9,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\1355_103.85062514827608_1.3016683717355186_202212_baseheading37.90_viewheading127.90_2.jpg,4.538727455787238,4.5387274557868125,0.0,80.86759188348564,1,319
165183,103.88329276085031,1.3133279356797765,325.55,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\165183_103.88329276085031_1.3133279356797765_202406_baseheading235.55_viewheading325.55_2.jpg,11.413627721376118,11.413627721375358,0.0,352.7551028242478,1,320
114483,103.88297337275367,1.3136282380080389,172.25,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\114483_103.88297337275367_1.3136282380080389_201808_baseheading262.25_viewheading172.25_4.jpg,7.053730232488946,4.752187116926373,2.0562727847986286,152.92480846152745,1,321
98538,103.88834915140097,1.3263568697182,71.18,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\98538_103.88834915140097_1.3263568697182_202406_baseheading161.18_viewheading71.18_4.jpg,10.52346149447765,5.005567793585131,986.4379818422891,108.66485821140144,1,322
71706,103.76846306350814,1.3725098666230109,325.29,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\71706_103.76846306350814_1.3725098666230109_202407_baseheading55.29_viewheading325.29_4.jpg,11.14170900522504,10.686088442471322,1566.4685703446003,341.66941860891376,1,323
141289,103.78810324661676,1.3049619889799393,40.29,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\141289_103.78810324661676_1.3049619889799393_202503_baseheading130.29_viewheading40.29_4.jpg,10.280606547753715,9.024030595996852,28.503762640430008,10.737612832222748,1,324
30976,103.80836365695,1.3254098653523698,213.76,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\30976_103.80836365695_1.3254098653523698_202408_baseheading303.76_viewheading213.76_4.jpg,11.24409657779875,11.24409657779875,626.8358868233665,261.9750739906134,1,325
77962,103.8585990666997,1.3077504519315608,226.86,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\77962_103.8585990666997_1.3077504519315608_202406_baseheading136.86_viewheading226.86_2.jpg,11.628597353795248,3.890656575827036,5.503878833001563,256.06966077666505,1,326
166131,103.85495449937808,1.3013223266140068,144.32,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\166131_103.85495449937808_1.3013223266140068_202406_baseheading234.32_viewheading144.32_4.jpg,11.328049159690806,11.328049159690806,215.29081753027154,116.27842145720535,1,327
9890,103.85136528988929,1.3014595490460288,215.84,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\9890_103.85136528988929_1.3014595490460288_202403_baseheading305.84_viewheading215.84_4.jpg,10.698808043410184,10.219674114689198,55.71350784927681,240.5368241544553,1,328
85190,103.79214171769753,1.2763811647342065,19.59,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\85190_103.79214171769753_1.2763811647342065_202503_baseheading109.59_viewheading19.59_4.jpg,10.69064815695049,10.585268181310795,190.6676622728813,341.950020466946,1,329
135825,103.83942655260353,1.3031943201931948,130.66,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\135825_103.83942655260353_1.3031943201931948_202406_baseheading220.66_viewheading130.66_4.jpg,8.289234935102112,8.28923493510264,0.0,108.4996781171785,1,330
31873,103.86106319862316,1.3022952426055232,237.11,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\31873_103.86106319862316_1.3022952426055232_202406_baseheading147.11_viewheading237.11_2.jpg,5.641232869284297,4.635272669323035,0.0,188.43947353851686,1,331
100019,103.83148184805259,1.3066666030894984,121.62,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\100019_103.83148184805259_1.3066666030894984_202406_baseheading121.62_viewheading121.62_1.jpg,5.687837060897629,5.687837060896714,398.7303498267634,170.05624979718965,1,332
12677,103.85815932483307,1.3079445578560531,117.27,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\12677_103.85815932483307_1.3079445578560531_201807_baseheading207.27_viewheading117.27_4.jpg,9.799886745039194,9.799886745039691,0.0,97.90193508107758,1,333
159418,103.8499893732104,1.3044609225806836,217.83,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\159418_103.8499893732104_1.3044609225806836_202406_baseheading307.83_viewheading217.83_4.jpg,6.694773979532763,6.428489273997589,0.0,232.2712734770647,1,334
77888,103.8580964307569,1.3124859544597889,29.99,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\77888_103.8580964307569_1.3124859544597889_202406_baseheading29.99_viewheading29.99_1.jpg,6.920153589074558,4.770378790359481,6.887969409085558,62.2777856274868,1,335
6626,103.85576926676326,1.298679127229312,216.87,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\6626_103.85576926676326_1.298679127229312_202406_baseheading216.87_viewheading216.87_1.jpg,10.526692445206004,7.347143433598378,7.955003490530658,169.8445804503082,1,336
123889,103.85150408814958,1.323279387871739,312.92,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\123889_103.85150408814958_1.323279387871739_202402_baseheading222.92_viewheading312.92_2.jpg,6.643473411154001,4.175521641989512,5.473265940940854,305.2905223422414,1,337
27740,103.860726202689,1.3028392091932106,60.59,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\27740_103.860726202689_1.3028392091932106_202406_baseheading150.59_viewheading60.59_4.jpg,6.437415476590476,3.5548292891670634,0.0,76.07350500320437,1,338
49985,103.85330397818214,1.2993048914969174,40.6,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\49985_103.85330397818214_1.2993048914969174_202406_baseheading40.60_viewheading40.60_1.jpg,8.732363031466505,8.622061208807091,32.21334977583115,81.9077499831128,1,339
109409,103.85529023129894,1.2957970053365275,216.01,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\109409_103.85529023129894_1.2957970053365275_202403_baseheading216.01_viewheading216.01_1.jpg,10.533942421160909,10.533942421160909,21.51027127881662,255.58288857841694,1,340
4114,103.84449500339657,1.3203399221243457,320.17,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\4114_103.84449500339657_1.3203399221243457_202403_baseheading50.17_viewheading320.17_4.jpg,10.182117784055128,10.182117784055682,211.53727666583188,317.8246609595162,1,341
166135,103.85264253837671,1.30011799914213,306.63,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\166135_103.85264253837671_1.30011799914213_202403_baseheading36.63_viewheading306.63_4.jpg,9.831578000284976,7.415356710392071,10.696558334496212,278.7335836810609,1,342
44802,103.85816397801888,1.3152752633602771,128.93,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\44802_103.85816397801888_1.3152752633602771_202406_baseheading38.93_viewheading128.93_2.jpg,11.564081213726825,11.564081213725224,0.0,120.86351291484908,1,343
44682,103.85309464059797,1.3244821377518852,171.29,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\44682_103.85309464059797_1.3244821377518852_202406_baseheading261.29_viewheading171.29_4.jpg,9.405017724920937,7.592975645139965,112.44289407387605,169.0417275583976,1,344
159490,103.8416850074256,1.3017053995010706,197.41,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\159490_103.8416850074256_1.3017053995010706_202402_baseheading287.41_viewheading197.41_4.jpg,4.6324763170171135,4.6324763170171135,147.03019265359623,238.20294504899826,1,345
31666,103.87817689456203,1.3121299049572501,256.55,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\31666_103.87817689456203_1.3121299049572501_202406_baseheading346.55_viewheading256.55_4.jpg,8.325690809091597,6.730179629821584,0.0,303.52981464272597,1,346
165493,103.84210257157356,1.301041894151878,283.45,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\165493_103.84210257157356_1.301041894151878_202406_baseheading283.45_viewheading283.45_1.jpg,5.736883070588481,5.736883070588481,182.89055339853851,299.660375448256,1,347
1355,103.85062514827608,1.3016683717355186,37.9,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\1355_103.85062514827608_1.3016683717355186_202212_baseheading37.90_viewheading37.90_1.jpg,4.538727455787238,4.5387274557868125,0.0,80.86759188348564,1,348
3841,103.83860744363099,1.3014339855562054,22.38,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\3841_103.83860744363099_1.3014339855562054_202406_baseheading112.38_viewheading22.38_4.jpg,11.430066664961943,10.505401350377927,40.08833882583485,351.91757180164177,1,349
3128,103.85576926676326,1.298679127229312,216.87,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\3128_103.85576926676326_1.298679127229312_202406_baseheading216.87_viewheading216.87_1.jpg,10.526692445206004,7.347143433598378,7.955003490530658,169.8445804503082,1,350
24534,103.79549010442747,1.3108939159243307,88.45,3,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\24534_103.79549010442747_1.3108939159243307_202408_baseheading268.45_viewheading88.45_3.jpg,4.345913017368499,4.321110228063092,894.7504065133693,126.3236508550025,1,351
54658,103.8581558284305,1.3015289625415698,119.05,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\54658_103.8581558284305_1.3015289625415698_202406_baseheading209.05_viewheading119.05_4.jpg,6.131268111231191,6.131268111230593,6.822671279571067,144.83038508329474,1,352
121746,103.89020616339265,1.3145186721912199,259.04,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\121746_103.89020616339265_1.3145186721912199_202406_baseheading349.04_viewheading259.04_4.jpg,3.8851487865368606,1.6137197924350037,0.0,236.95894993195776,1,353
137935,103.85088289703688,1.2927269118869644,119.65,1,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\137935_103.85088289703688_1.2927269118869644_202403_baseheading119.65_viewheading119.65_1.jpg,7.825686970766267,7.825686970766267,45.3108581533321,150.20918074026045,1,354
102081,103.85398665402005,1.3144951190821363,62.57,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\102081_103.85398665402005_1.3144951190821363_202406_baseheading152.57_viewheading62.57_4.jpg,8.394626443938655,7.274604189089463,246.42310982684415,30.486751422029513,1,355
3136,103.85676140011941,1.297636833439797,223.81,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\3136_103.85676140011941_1.297636833439797_202403_baseheading133.81_viewheading223.81_2.jpg,5.826141897276875,5.470389353293522,13.07759893226653,198.09759440182714,1,356
123892,103.85188788736926,1.323659992148802,229.74,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\123892_103.85188788736926_1.323659992148802_202406_baseheading319.74_viewheading229.74_4.jpg,9.539473818269894,8.657850032932862,0.0,260.98921918305194,1,357
129609,103.8558637815527,1.2959533486478205,254.83,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\129609_103.8558637815527_1.2959533486478205_202403_baseheading344.83_viewheading254.83_4.jpg,10.372632887124496,9.704342183772189,32.246392355432825,285.87406595634104,1,358
117293,103.88309282881937,1.3135038479637882,268.87,2,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\117293_103.88309282881937_1.3135038479637882_202404_baseheading178.87_viewheading268.87_2.jpg,4.232470575624041,4.23247057562449,0.0,269.4433655469809,1,359
125794,103.86013061453127,1.3149462782067716,243.14,4,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\125794_103.86013061453127_1.3149462782067716_202301_baseheading333.14_viewheading243.14_4.jpg,5.244136455746843,5.020740391354719,4.070757138725761,226.5372349090452,1,360
36896,103.90227244111662,1.405267426573784,120.39,3,D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\36896_103.90227244111662_1.405267426573784_202503_baseheading300.39_viewheading120.39_3.jpg,11.596315386270172,11.596315386272911,341.7614888066144,169.2144681279568,1,361
